title,author,genre_id,genre,ISBN,description_aladin,description_naver,salesPoint,mallType
설민석의 조선왕조실록 - 대한민국이 선택한 역사 이야기,"설민석 (지은이), 최준석 (그림)",1955,국내도서>역사>조선사>조선시대 일반,9788933870693,27명의 조선의 왕들을 한 권으로 불러 모아 핵심적인 주요 사건들을 풀어쓴 책이다. 설민석 특유의 흡입력 있는 간결함과 재치 있는 말투를 구어체 그대로 책에다 담았다. 또한 실록에 등장하는 왕의 목소리를 현대어로 풀어써 당시의 정책과 주요 사건들이 일어난 배경을 명확히 이해하는 데 도움이 된다.,,60788,BOOK
낭만적 연애와 그 후의 일상 (한정판 더블 커버 에디션),"알랭 드 보통 (지은이), 김한영 (옮긴이)",50919,국내도서>소설/시/희곡>영미소설,9788956608846,알랭 드 보통 장편소설. 사랑이 이루어지고 나면 연인들에게는 무슨 일이 벌어질까? 알랭 드 보통이 21년 만에 내놓은 이 소설은 결혼한 한 커플의 삶을 통해 일상의 범주에 들어온 사랑에 대해 통찰한다.,,10039,BOOK
2017 전한길 한국사 합격생 필기노트,전한길 (지은이),34630,국내도서>수험서/자격증>공무원 수험서>7/9급 공무원>한국사>강의노트/기타,9791156177319,전한길 교수의 한국사 20년 강의 노하우 공개! 전한길 교수의 예술에 가까운 판서 내용과  수업 중에 강조한 내용이 함께 수록되어 있다.,,19165,BOOK
풀꽃도 꽃이다 1,조정래 (지은이),50993,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설,9788965745617,조정래 장편소설. 손자를 맞이한 후 유아기부터 시작되는 온갖 사교육의 실태를 파악한 작가가 3년간 집중적으로 자료를 조사하고 각급학교와 사교육 현장을 찾아가 관련 종사자를 취재한 후 소설의 틀을 짜 2015년 말부터 본격적으로 집필에 돌입해 펴낸 작품이다.,,15179,BOOK
원피스 82,오다 에이치로 (지은이),4133,국내도서>만화>본격장르만화>판타지>액션 판타지,9791133426591,,,4881,BOOK
풀꽃도 꽃이다 2,조정래 (지은이),50993,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설,9788965745624,조정래 장편소설. 손자를 맞이한 후 유아기부터 시작되는 온갖 사교육의 실태를 파악한 작가가 3년간 집중적으로 자료를 조사하고 각급학교와 사교육 현장을 찾아가 관련 종사자를 취재한 후 소설의 틀을 짜 2015년 말부터 본격적으로 집필에 돌입해 펴낸 작품이다.,,13865,BOOK
"빨강머리 앤이 하는 말 (레드 에디션, 양장) - 아직 너무 늦지 않았을 우리에게",백영옥 (지은이),51371,국내도서>에세이>한국에세이,9788950965693,"캐나다 프린스 에드워드 섬 초록지붕 집의 꿈 많은 수다쟁이 소녀, 앤 셜리, '주근깨 빼빼머리 빨강머리 앤 예쁘지는 않지만 사랑스러워….' 언제 들어도 가슴 뛰는 노래의 주인공, '빨강머리 앤'이 소설가 백영옥과 함께 돌아왔다.",,10522,BOOK
스밀라의 눈에 대한 감각,"페터 회 (지은이), 박현주 (옮긴이)",51067,국내도서>소설/시/희곡>추리/미스터리소설>기타국가 추리/미스터리소설,9788989351733,"<스밀라의 눈에 대한 감각>은 1992년 덴마크어로 출간된 이래 전세계 33개국에 번역되어 세계적인 반향을 불러일으킨 작품이다. 덴마크 올해의 작가상(1992), 덴마크 비평가상(1993), 전국 서점 협회 황금면류관상(1993), 전영 추리작가 협회 실버대거상(1994), 독일 추리 협회상(1995), 이탈리아 방카렐라상(1995) 등을 수상했으며 1993년에는 '타임'지 '올해의 책'으로 선정되기도 했다.",,8381,BOOK
그 쇳물 쓰지 마라,제페토 (지은이),51167,국내도서>소설/시/희곡>시>한국시,9791187498025,"욕설과 비방이 난무하는 댓글 세상에서 저자는 꿋꿋하게 자신의 사유를 아름답고 고통스럽게 풀어낸다. 그는 누구도 주목하지 않는 작은 것들의 아픔과 고독, 소외받은 이들의 상처와 죽음에 집중했다. 댓글로 시작한 그의 글은 한 권의 책, 전례 없는 '댓글시 모음집'이 됐다.",,4756,BOOK
미움받을 용기 (반양장) - 자유롭고 행복한 삶을 위한 아들러의 가르침,"기시미 이치로, 고가 후미타케 (지은이), 전경아 (옮긴이), 김정운 (감수)",51514,국내도서>인문학>심리학/정신분석학>교양 심리학,9788996991342,2015년 최다 판매 1위. 아들러 심리학에 관한 일본의 제1인자인 철학자 기시미 이치로의 명 해석과 베스트셀러 작가인 고가 후미타케의 맛깔스러운 글이 잘 결합되어 새로운 형식을 선보인다.,,104677,BOOK
