title,author,genre_id,genre,ISBN,description_aladin,description_naver,salesPoint,mallType
괭이부리말 아이들 - MBC 느낌표 선정도서. 양장본,"김중미 (지은이), 송진헌 (그림)",48874,국내도서>어린이>동화/명작/고전>국내창작동화,9788936433444,2000년 7월 두 권으로 선보였던 <괭이부리말 아이들>의 양장본. 제4회 '좋은 어린이책' 원고공모 창작부문 대상 수상작이었던 이 작품은 2001년 11월 방송된 TV 오락프로그램에서 국민필독서로 선정되면서 한 권으로 묶여 다시 선보이게 되었다.,"2000년 7월 두 권으로 선보였던 의 양장본. 제4회 '좋은 어린이책' 원고공모 창작부문 대상 수상작이었던 이 작품은 2001년 11월 방송된 TV 오락프로그램에서 국민필독서로 선정되면서 한 권으로 묶여 다시 선보이게 되었다.



창작과비평사에서는 MBC와 독서캠페인을 벌임으로써 얻어지는 이 책의 수익금 전액을 불우어린이 돕기와 독서진흥운동에 쓸 예정이라고 한다.



한 권으로 묶였을 뿐 내용은 기존의 책과 같다. 인천 만석동 달동네의 별칭인 괭이부리말을 배경으로 서로 위로하고 의지하며 꿋꿋하게 성장해나가는 아이들의 모습을 그려진다. 괭이부리말은 6·25 전쟁 직후 가난한 피난민들이 모여 살면서 만들어진 이 동네는 인천에서 가장 오래된 빈민 지역이다.



지은이 김중미는 1987년부터 괭이부리말에서 살며 지역운동을 해왔고, 지금도 그곳에서 공부방을 운영하고 있다. 지은이는 자신의 경험을 생생하게 살려, 초등학교 5학년인 숙희와 숙자 쌍둥이 자매를 중심으로 가난한 달동네의 구석구석을 착실하게 그려 나간다.",24732,BOOK
반지의 제왕 - 전6권 세트,"존 로날드 로웰 톨킨 (지은이), 한기찬 (옮긴이)",51120,국내도서>소설/시/희곡>판타지/환상문학>외국판타지/환상소설,9788982732874,"방대한 상상의 세상을 완벽히 창조해낸 그 치밀함 때문에 원작에는 200쪽이 넘는 분량의 부록이 달려 있는데, 이번 번역본에는 부록을 모두 옮겨 책읽기를 도왔다. 모두 3부 여섯권으로 출간되었다.",,5067,BOOK
해리 포터와 불의 잔 1 (무선),"J.K. 롤링 (지은이), 최인자 (옮긴이)",51120,국내도서>소설/시/희곡>판타지/환상문학>외국판타지/환상소설,9788983920928,"점점 흥미를 더해만 가는 <a href=""/search/searchresult.asp?||KeyWordSearch=해리+포터"">해리 포터 시리즈</a>. 750쪽이 넘는 방대한 분량의 4편은 우리나라에서는 4개의 책으로 나뉘어 출간되었다. 4편에서 해리 포터를 박진감넘치는 모험으로 끌고 들어가는 것은 '불의 잔'.","해리포터의 어린 시절을 다룬 전편과 달리 사춘기에 접어든 주인공들의 우정과 사랑이 어우러진 이야기. 해리포터와 불의 잔 제4권은 바야흐로 '해리포터 시리즈'의 성장기에 해당된다. 해리포터는 케트릭 디고리, 플뢰르 델라쿠르, 빅터 크룹과 더불어 마법학교 대항전인 트리위저드 시합에서 챔피언으로 선발된다. 네명의 챔피언들은 용과 인어 그리고 미로를 통과하는 트리위저드 시합을 통해 용기와 미덕, 지혜를 겨루게 되고 독자들은 마법의 세계로 이끌리는데...",17836,BOOK
해리 포터와 불의 잔 2 (무선),"J.K. 롤링 (지은이), 최인자 (옮긴이)",51120,국내도서>소설/시/희곡>판타지/환상문학>외국판타지/환상소설,9788983920935,"점점 흥미를 더해만 가는 <a href=""/search/searchresult.asp?||KeyWordSearch=해리+포터"">해리 포터 시리즈</a>. 750쪽이 넘는 방대한 분량의 4편은 우리나라에서는 4개의 책으로 나뉘어 출간되었다. 4편에서 해리 포터를 박진감넘치는 모험으로 끌고 들어가는 것은 '불의 잔'.",,17377,BOOK
해리 포터와 불의 잔 3 (무선),"J.K. 롤링 (지은이), 최인자 (옮긴이)",51120,국내도서>소설/시/희곡>판타지/환상문학>외국판타지/환상소설,9788983920942,"점점 흥미를 더해만 가는 <a href=""/search/searchresult.asp?||KeyWordSearch=해리+포터"">해리 포터 시리즈</a>. 750쪽이 넘는 방대한 분량의 4편은 우리나라에서는 4개의 책으로 나뉘어 출간되었다. 4편에서 해리 포터를 박진감넘치는 모험으로 끌고 들어가는 것은 '불의 잔'.",,17548,BOOK
해리 포터와 불의 잔 4 (무선),"J.K. 롤링 (지은이), 최인자 (옮긴이)",51120,국내도서>소설/시/희곡>판타지/환상문학>외국판타지/환상소설,9788983920959,"점점 흥미를 더해만 가는 <a href=""/search/searchresult.asp?||KeyWordSearch=해리+포터"">해리 포터 시리즈</a>. 750쪽이 넘는 방대한 분량의 4편은 우리나라에서는 4개의 책으로 나뉘어 출간되었다. 4편에서 해리 포터를 박진감넘치는 모험으로 끌고 들어가는 것은 '불의 잔'.","해리포터의 어린 시절을 다룬 전편과 달리 사춘기에 접어든 주인공들의 우정과 사랑이 어우러진 이야기. 해리포터와 불의 잔 제4권은 바야흐로 '해리포터 시리즈'의 성장기에 해당된다. 해리포터는 케트릭 디고리, 플뢰르 델라쿠르, 빅터 크룹과 더불어 마법학교 대항전인 트리위저드 시합에서 챔피언으로 선발된다. 네명의 챔피언들은 용과 인어 그리고 미로를 통과하는 트리위저드 시합을 통해 용기와 미덕, 지혜를 겨루게 되고 독자들은 마법의 세계로 이끌리는데...",17664,BOOK
만화로 보는 그리스 로마 신화 7 - 행운과 비극,"토마스 불핀치 (지은이), 홍은영 (그림), 이광진 (옮긴이)",49224,국내도서>어린이>초등 전학년>학습만화,9788990103079,,"초등학생을 위한 만화로 보는 그리스 로마 신화 시리즈. 어린이나 어른들의 필독서'그리스 로마신화'를 만화로 꾸몄다. 원작의 교훈들을 단순하게 주입하거나 강요하지 않고, 이야기를 읽으면서 자연스럽게 진리를 깨칠 수 있도록 구성했다.",12701,BOOK
"만화로 보는 그리스 로마 신화 5 - 개정판, 이아손과 메데이아","토마스 불핀치 (지은이), 이광진 (엮은이), 서영 (그림)",48910,국내도서>어린이>사회/역사/철학>신화/종교,9788957363058,"전국 초등학생들에게 그리스 로마 신화 열풍을 일으킨 <만화로 보는 그리스 로마 신화> 개정판. 그림작가가 홍은영에서 2000년 만화대상 학습만화 부문에서 문화관광부 장관상을 받은 서영으로 바뀌었고, 구판의 틀을 그대로 가져가면서, 어린이들이 꼭 알아야 하는 그리스 로마 신화에 대한 지식을 보충했다.","전국 초등학생들에게 그리스 로마 신화 열풍을 일으킨  개정판. 그림작가가 홍은영에서 2000년 만화대상 학습만화 부문에서 문화관광부 장관상을 받은 서영으로 바뀌었고, 구판의 틀을 그대로 가져가면서, 어린이들이 꼭 알아야 하는 그리스 로마 신화에 대한 지식을 보충했다.



애니가나(www.anigana.co.kr)를 방문하면, 를 동영상으로 감상할 수 있다.",16301,BOOK
만화로 보는 그리스 로마 신화 4 - 페르세우스와 메두사,"토마스 불핀치 (지은이), 이광진 (엮은이), 홍은영 (그림)",49224,국내도서>어린이>초등 전학년>학습만화,9788943801939,,"만화로 보는 그리스 로마 신화 시리즈 제4권. 토머스 불핀치의 그리스 로마 신화를 아이들이 쉽게 보고 읽을 수 있도록 만화로 엮은 책. 아테나와 아라크네, 레토와 니오베, 페르세우스의 모험, 황금빛 양을 원색 만화로 엮었다.",12682,BOOK
만화로 보는 그리스 로마 신화 6 - 영웅 헤라클레스,"토마스 불핀치 (지은이), 이광진 (엮은이), 홍은영 (그림)",49224,국내도서>어린이>초등 전학년>학습만화,9788990103062,,"초등학생을 위한 만화로 보는 그리스 로마 신화 시리즈. 어린이나 어른들의 필독서'그리스 로마신화'를 만화로 꾸몄다. 원작의 교훈들을 단순하게 주입하거나 강요하지 않고, 이야기를 읽으면서 자연스럽게 진리를 깨칠 수 있도록 구성했다.",12691,BOOK
만화로 보는 그리스 로마 신화 8 - 오르페우스의 사랑,"토마스 불핀치 (지은이), 이광진 (엮은이), 홍은영 (그림)",49224,국내도서>어린이>초등 전학년>학습만화,9788990103086,,"초등학생을 위한 만화로 보는 그리스 로마 신화 시리즈. 어린이나 어른들의 필독서'그리스 로마신화'를 만화로 꾸몄다. 원작의 교훈들을 단순하게 주입하거나 강요하지 않고, 이야기를 읽으면서 자연스럽게 진리를 깨칠 수 있도록 구성했다.",11608,BOOK
반지의 제왕 2 - 반지 원정대(하),"존 로날드 로웰 톨킨 (지은이), 한기찬 (옮긴이)",51120,국내도서>소설/시/희곡>판타지/환상문학>외국판타지/환상소설,9788982732898,"1954년 처음 발표된 이래 비평가와 일반독자의 사랑을 아직까지 놓지 않고 있는 소설이 다시 번역되어 나왔다. 방대한 상상의 세상을 완벽히 창조해낸 그 치밀함 때문에 원작에는 200쪽이 넘는 분량의 부록이 달려 있는데, 이번 번역본에는 부록을 모두 옮겨 책읽기를 도왔다. 모두 3부 여섯권으로 출간되었다.","20세기 영미 문학의 거장, 판타지 문학의 아버지 톨킨의 판타지 장편 소설. 암흑 제왕 사우론이 다시 돌아와 힘의 반지들을 끌어모은다. 하늘 아래 요정왕들이 비밀히 간직한 세 반지, 돌 전당의 난쟁이 군주들이 잃어버린 일곱 반지, 죽을 운명을 타고난 인간들이 묻어버린 아홉 반지. 그리고 이 모든 반지를 지배할 유일반지는 평화로운 호비턴에 잠들어 있었다. 무시무시한 공포로 온세상을 지배할 마왕의 야심 앞에 모든 자유 종족들이 맞싸울 동안, 영웅만큼의 용기와 소망을 지니고 떠나는 한 작은이에게 세상은 그 운명을 건다.",1615,BOOK
해리 포터와 아즈카반의 죄수 1 (무선),"J.K. 롤링 (지은이), 김혜원 (옮긴이)",51120,국내도서>소설/시/희곡>판타지/환상문학>외국판타지/환상소설,9788983920720,1999년 영국의 우수도서상을 수상한 작품. 고아소년 해리 포터가 친척집에 맡겨져 천대받다가 마법 학교에 입학하면서 마법사 세계의 영웅이 된다는 줄거리이다. 꼬마 마법사 해리포터와 아즈카반 죄수들과의 흥미있는 이야기가 펼쳐진다.,,16176,BOOK
해리 포터와 아즈카반의 죄수 2 (무선),"J.K. 롤링 (지은이), 김혜원 (옮긴이)",51120,국내도서>소설/시/희곡>판타지/환상문학>외국판타지/환상소설,9788983920737,1999년 영국의 우수도서상을 수상한 작품. 고아소년 해리 포터가 친척집에 맡겨져 천대받다가 마법 학교에 입학하면서 마법사 세계의 영웅이 된다는 줄거리이다. 꼬마 마법사 해리포터와 아즈카반 죄수들과의 흥미있는 이야기가 펼쳐진다.,,15805,BOOK
해리 포터와 마법사의 돌 2 (무선),"J.K. 롤링 (지은이), 김혜원 (옮긴이)",51120,국내도서>소설/시/희곡>판타지/환상문학>외국판타지/환상소설,9788983920690,"고아 소년 해리 포터가 마법학교에 입학해 마법사의 세계에서 영웅이 되기까지의 무험과 환상이 줄거리. 기본 틀에선 여느 모험소설과 크게 틀리지 않지만, 절묘하게 인용되는 신화의 교훈, 악과 맞서 당당하게 싸우게 하는 도덕적 덕목, 영상세대 다운 생생한 비쥬얼리티의 도입 등 재미와 품격을 두루 갖춘 걸작이라 해도 손색이 없다. -한국일보",,18465,BOOK
반지의 제왕 1 - 반지 원정대(상),"존 로날드 로웰 톨킨 (지은이), 한기찬 (옮긴이)",51120,국내도서>소설/시/희곡>판타지/환상문학>외국판타지/환상소설,9788982732881,판타지 소설의 아버지 J.R.R. 톨킨의 대표작이면서 동시에 지금까지 모든 판타지 소설의 원형이자 틀로 작용한 교과서나 다름없는 소설이다. 1954년 처음 발표된 이래 비평가와 일반독자의 사랑을 아직까지 놓지 않고 있는 소설이 다시 번역되어 나왔다. 모두 3부 여섯 권으로 출간되었다.,"20세기 영미 문학의 거장, 판타지 문학의 아버지 톨킨의 판타지 장편 소설. 암흑의 제왕 사우론으로부터 '유일반지'를 지켜내려는 작은이 프로도와 동료들의 장중하고 매혹적인 모험기.<BR>",1545,BOOK
해리 포터와 마법사의 돌 1 (무선),"J.K. 롤링 (지은이), 김혜원 (옮긴이)",51120,국내도서>소설/시/희곡>판타지/환상문학>외국판타지/환상소설,9788983920683,"흥미진진하고 흡인력 있으며 매력적인 독특한 이야기로 책이 출간될 때마다 무단 결석으로 몸살을 앓는 학교, 어른들까지 밤잠을 설치게 하는 해리 포터 시리즈는 27개국 언어로 번역되어 미국 8백만 부, 영국 2백80만 부, 독일 70만부 등 1백 30개국에서 1천만 부 이상 팔려나는 '해리 포터' 선풍을 일으키고 있다.",꼬마 마법사의 신나는 모험을 그린 베스트셀러 소설. 무서운 이모부부와 함께 계단 밑 작은 방에서 비참한 삶을 살던 해리는 부엉이 한 마리가 배달한 초대장에 인생이 바뀌기 시작한다. 새로운 친구와 온갖 마법을 배우며 해리는 어둠의 힘과 결투를 벌이는데....,20442,BOOK
