title,author,genre_id,genre,ISBN,description_aladin,description_naver,salesPoint,mallType
만화로 보는 그리스 로마 신화 12 - 신들의 싸움,"토마스 불핀치 (지은이), 이광진 (엮은이), 홍은영 (그림)",49224,국내도서>어린이>초등 전학년>학습만화,9788990103123,"어린이 신화 서적 최고의 베스트셀러. 화가인 아버지가 남매에게 신화 이야기 하나씩을 들려주는 형식으로 구성되어 있다. 그 때 그 때의 상황을 만들고 신화 한 토막을 그와 연결시키기 때문에 머릿 속에 쉽게 들어오고, 재미있게 읽을 수 있다.","서양 문화, 세계 문화의 뿌리, 세계인의 교양 필독서인 초등학생을 위한 만화로 보는 그리스 로마 신화. 제우스, 헤라, 아폴론 등 올림포스의 신들, 숲의 요정, 강의 요정, 바다의 요정, 헤라클레스, 테세우스 등 뛰어난 영웅들, 수많은 왕, 왕비, 왕자, 공주 그리고 메두사, 티폰 등 무시무시한 괴물들이 엮어 가는 감동 깊은 이야기가 담겨 있다.",8428,BOOK
느낌표! 세트 (전2권) - 백범일지 + 모랫말 아이들,"김구, 황석영 (지은이), 김세현 (그림), 도진순",50993,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설,,"MBC '느낌표 - 책, 책, 책! 책을 읽읍시다'의 8월 추천도서. 이전에 선정된 <a href=""/catalog/book.asp?||ISBN=6000045875"">책들</a>과 함께 독자들의 사랑을 받고 있다. 사람에 대한 이해를 높이고, 그 시대 사회 현실을 실감하게 하는 책으로 중고생을 둔 부모님이라면 자녀들 선물용으로 좋다.",,4222,BOOK
아홉살 인생 - MBC 느낌표 선정도서,위기철 (지은이),50994,국내도서>소설/시/희곡>한국소설>2000년대 이전 한국소설,9788972782285,지은이가 스물아홉해 살아오면서 느끼고 배웠던 인생이야기를 아홉 살짜리 주인공을 통해 정리한 책. 가파른 세상을 오르고 있는 사람들에게 따뜻한 유머와 재치로 삶의 의미를 전한다.,,18717,BOOK
서비스는 힘이 세다,박영실 (지은이),2169,국내도서>경제경영>마케팅/세일즈>영업/세일즈,9788989525073,"박영실의 친절 서비스, 마인드 트레이닝북. 이 책은 현대인에게 요구되는 서비스의 의미, 서비스 마인드의 효과, 실전 서비스 테크닉, 비즈니스 전략으로서의 서비스 운용 비법 등 체계적이고 분석적인 서비스개론을 담고 있다.",,580,BOOK
뇌 1,"베르나르 베르베르 (지은이), 이세욱 (옮긴이)",50921,국내도서>소설/시/희곡>프랑스소설,9788932906720,"이번에 그가 소설로 담아낸 탐구영역은, 인간 머릿속의 작은 우주-'뇌'의 세계이다. <아버지들의 아버지>에서 '우리는 어디에서 왔는가'하는 문제를 고민했던 베르베르는, 이 책에서 '우리는 누구인가'하는 문제를 집중적으로 파고든다.","개미의 세계와 죽음의 비밀을 연구하던 작가 베르베르가 이번에는 '인간의 뇌'라는 미답의 영토로 뛰어들었다. 연인의 품 안에서 황홀경을 경험한 표정으로 죽은 신경정신 의학자 '핀처' 박사의 사인을 추적하던 아름다운 여기자 '뤼크레스'와 전직 경찰 '이지도르'는 마약이나 섹스를 넘어서는 인간 쾌락의 절정, 그 비밀의 문을 향해 한발한발 접근해 들어간다.

저명한 신경 정신 의학자 사뮈엘 핀처는 컴퓨터 딥 블루 IV를 꺾고 세계 체스 챔피언이 된다. 컴퓨터와의 두뇌 대결에서 다시 한번 인간이 승리한 것이다. 그날 밤, 그는 ...",11751,BOOK
뇌 2,"베르나르 베르베르 (지은이), 이세욱 (옮긴이)",50921,국내도서>소설/시/희곡>프랑스소설,9788932906737,"지은이는 자칫 추상적이기 쉬운 주제의식을 구체화함으로써 소설적 재미를 잃지 않았다. 인간을 움직이는 궁극적 동기 열한 가지를 찾는 과정을 그려내면서, 특유의 이원적 플롯을 구사함으로써 이야기의 힘을 점점 상승시키는 구조를 택했기 때문이다.","《개미》의 작가 베르나르 베르베르 일곱 번째 장편소설 『뇌』하권(개정판). 인간의 뇌에 관한 최근의 연구 성과를 바탕으로, 인간 머릿속의 작은 우주-'뇌'의 세계를 신비롭고 매혹적으로 그려낸다. 《아버지들의 아버지》에서 '우리는 어디에서 왔는가'라는 문제를 고민했던 베르베르는, 이 책에서 '우리는 누구인가'하는 문제를 집중적으로 파고든다.

저명한 의학자 사무엘 핀처는 컴퓨터 딥 블루 Ⅳ를 꺾고 세계 챔피언의 자리에 오른다. 하지만, 핀처는 그날 밤 약혼자와 사랑을 나누다 목숨을 잃고, 그의 돌연사에 의문을 품은 탐정 이지도르 카첸버그와 여기자뤼크레스 넴로드가 짝을 이루어 수사를 시작하는데…. 

작가는 이 책을 통해 인간을 움직이는 궁극적 동기 열한 가지를 찾는 과정을 그려내면서, 특유의 이원적 플롯을 구사함으로써 이야기의 힘을 점점 상승시키는 구조를 택해 자칫 추상적이기 쉬운 주제의식을 구체화해 소설적 재미를 추구해 나간다. 책의 원제인 '최후의 비밀'에 접근해가는 두 주인공을 통해, 인간에게 최상의 기쁨을 선사하는 정체를 확인하는 과정이 흥미롭게 펼쳐진다.",11523,BOOK
창가의 토토 - 개정판,"구로야나기 테츠코 (지은이), 이와사키 치히로 (그림), 김난주 (옮긴이)",50998,국내도서>소설/시/희곡>일본소설>1950년대 이후 일본소설,9788991503007,"출간 첫해 500만부라는 일본 출판계 사상 전무후무한 판매기록을 수립하고, 그 해의 최고 뉴스로 선정될 만큼 센세이션을 불러 일으킨 책. 지은이 구로야나기 데츠코는 실제 주인공이기도 하다. 그녀는 이 책으로 국경을 초월해 인류에게 가장 큰 교육적 영향을 끼친 작가들에게 수여하는 제4회 코르체크 상을 수상하기도 했다.",,43114,BOOK
언제까지나 너를 사랑해,"로버트 먼치 (지은이), 안토니 루이스 (그림), 김숙 (옮긴이)",35135,국내도서>유아>그림책>나라별 그림책>미국,9788995048924,"미국에서 1,500만부 이상이 판매된 베스트셀러 그림책. 한 아이가 태어나서 아빠가 될 때까지의 과정을 통해 부모와 자식간의 사랑을 보여준다. 이 책의 매력은 반복적으로 나오는 `자장가` 같은 후렴부분이다. ""너를 사랑해 언제까지나""로 시작하는 후렴구는 성장하는 아이의 나이에 따라 새로운 느낌으로 다가온다.","아이들 가슴에 일생동안 간직될 한결같은 어머니의 사랑을 전하고 있는 그림책. 어머니는 아기가 말썽을 부려도, 말을 듣지 않아도, 그 아이가 커서 어른이 되어도 가만히 노래를 불러줍니다. 〈너를 사랑해 언제까지나 너를 사랑해 어떤 일이 닥쳐도....〉",82252,BOOK
50 English - 50 문장만 죽어라 외워라,샘박 (지은이),49833,국내도서>외국어>영어학습법,9788970418001,"중3 정도의 영어 실력을 갖추었다면 할 수 있는 재미있고 쉬운 단계식 훈련이다. 미국인들이 가장 기본적으로 사용하는 50개의 패턴 문장을 저자가 개발한 독특하고 획기적인 암기법에 의해 순서대로 외우는 훈련을 하면, 누구나 말문이 확 트이는 체험을 하게 된다고 저자는 자신한다.",,11862,BOOK
모랫말 아이들 - MBC 느낌표 선정도서,"황석영 (지은이), 김세현 (그림)",50993,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설,9788982813542,"이 책은 전체가 10개의 짧은 이야기로 구성되어 있다. 한국전쟁 직후인 1950년대 서울 한강변의 '모랫말'. 아직 전쟁의 상흔이 짙게 남은 그곳에서 작가의 분신으로 보이는 소년 수남이가 화자가 되어, '모랫말' 사람들의 이야기를 들려준다.",,5739,BOOK
