title,author,genre_id,genre,ISBN,description_aladin,description_naver,salesPoint,mallType
아침형 인간 - 인생을 두 배로 사는,"사이쇼 히로시 (지은이), 최현숙 (옮긴이)",70216,국내도서>자기계발>성공>성공학,9788990785015,"일본 열도의 아침을 뒤바꾼 책이라고 하더니,  한국인들의 아침도 바꿔놓을지 자못 기대된다. 잦은 지각에 따른 죄책감, 겨우 몸을 일으켜 허둥지둥 출근하는 생활이 지겨울 법도 하다. 이 책은 '해야지, 해야지'하면서도 하지 못한채 마음 한 구석을 무겁게 하는 활기찬 삶에 대한 희망을 전한다.",,14487,BOOK
"만화로 보는 그리스 로마 신화 18 - 오, 이타케, 이타케!","토마스 불핀치 (지은이), 이광진 (엮은이), 홍은영 (그림)",49224,국내도서>어린이>초등 전학년>학습만화,9788990103185,"바다에서 살아 남은 오디세우스는 어떤 섬에 도착해, 아테나 여신의 도움으로 궁전으로 초대된다. 궁전에서 열린 잔치에서 오디세우스의 신분이 밝혀지고, 사람들은 트로이 전쟁의 영웅 오디세우스가 무사히 고국으로 돌아갈 수 있도록 배와 선원들과 선물을 준비해 준다.","아름다운 여신과 뛰어난 영웅, 그리고 신비로운 일들로 가득한 그리스 로마 신화를 만화로 꾸민 책. 18편에서는 신의 저주를 받아 고향에 못 돌아가게 된 오디세우스의 기나긴 방랑과 모험 이야기를 담았습니다. 제우스, 헤라, 아폴론 등 올림포스의 신들과 뛰어난 영웅들, 수많은 왕, 그리고 메두사, 티폰 등 무시무시한 괴물들이 엮어가는 감동 깊은 이야기를 통해 서양 문화 ·세계 문화의 뿌리를 배울 수 있습니다. 
<BR>
<BR>원작자 <B>토머스 불핀치(THOMAS BULFINCH)</B>
<BR>토머스 불핀치는 미국의 하버드 대학을 졸업한 뒤 박물학 ·문학 ·교육 등에 관한 일을 했다. 그는 '그리스 로마 신화를 모르면 유럽 문화의 대부분을 이해할 수 없다'고 하며, 신화 ·민담 ·전설을 연구하여 『전설의 시대』 『기사도의 시대』『샤를마뉴의 전설』등의 책을 썼다. 
<BR>
<BR>그림 <B>홍은영</B>
<BR>고신대학에서 교육학을 공부하고, 만화 『은색의 대지』『눈물의 다이아몬드』와 '글 업는 그림책'시리즈의 『나무꾼과 선녀』『피노키오』 그리고 '켈리 영어 만화'시리즈의『인어 공주』『오즈의 마법사』『안네의 일기』『사운드 오브 뮤직』『키다리 아저씨』등 어린이를 위한 만화를 많이 그렸다.
<BR>",4331,BOOK
나무,"베르나르 베르베르 (지은이), 뫼비우스 (그림), 이세욱 (옮긴이)",50921,국내도서>소설/시/희곡>프랑스소설,9788932905075,"<개미>, <뇌> 등으로 폭발적인 반응을 얻어 온 베르베르의 신작. 2002년 프랑스에서 발표된 직후 베스트셀러 1위에 오르며 '베르베르가 전성기를 누리고 있다'는 평을 받았다. 인간 세계에 대한 독특한 시각과 유연한 필치가 여전하다.",,26009,BOOK
조선의 뒷골목 풍경,강명관 (지은이),130,국내도서>역사>조선사>조선생활풍속사,9788987787749,"지은이는 <조선왕조실록>과 <백범일지>는 물론, 개인 문집까지 비롯한 다양한 자료를 조사하여 소위 말하는 '뒷골목 비주류 인생'들의 삶에 주목한다. 탕자, 왈자, 도박꾼, 술집부터 뒷골목의 의사와 도둑, 기생 등 그 범위도 다양하다.","마이너리티의 조선사!

『조선의 뒷골목 풍경』은 2001년 《조선 사람들, 혜원의 그림 밖으로 걸어나오다》를 통해 ‘참신한 시각, 시원스러운 글솜씨, 꼼꼼한 고증을 바탕으로 풍속사의 새로운 전형을 마련했다’는 평가를 받은 바 있는 강명관 교수의 ‘조선풍속기행’ 두 번째 이야기다. ‘혜원의 그림’이라는 코드를 바탕으로 한 전작에 비해 다양한 소재와 주제, 깊이 있는 문제의식과 짜임새 있는 서술을 보여준다.

강명관 교수는, 존재했으되 아무도 기억하지 않는 역사, 너무 일상적이고 사소해서 묻혀버린 역사, 지배 중심의 역사에 의해 철저히 무시당한 서민들의 삶과 문화를 생생하게 되살린다. 이 책에 인용된 자료들은 조선시대 개인 문집을 비롯하여 《백범일지》  《조선왕조실록》까지 매우 광범위하며, 옛날의 기록들은 저자의 생생한 필치로 새롭게 태어난다. 

이 책에는 비주류 인생들에 대한 저자의 따뜻한 시선이 녹아 있다. 탕자, 왈자, 도박꾼, 술집 등 ‘시시한 주제들’에 관심을 갖는가 하면,  ‘근엄’ ‘엄숙’으로 치장된 양반과 주류사회에 대한 시선은 냉철한 눈으로 바라본다.  그 과정에서 길게는 500년 전 짧게는 100년 전 삶의 모습이 지금과 별 다르지 않음을, 당시의 문제의식과 부조리, 민중들의 삶의 애환이 지금까지 이어지고 있음을 놓치지 않는다.

민중의들의 활약상을 통해 의료혜택에서 소외된 민중들의 고단한 삶을, 군도의 출현에서 ‘유전무죄 무전유죄’의 뿌리깊은 부조리를, 도박의 성행에서 우연과 불확실성이 똬리를 틀고 있는 세상사를, 타락한 과거장의 모습에서 고시열풍에 휩싸인 일그러진 우리의 모습을, 반촌 사람들을 통해서는 돈과 권력의 보유 정도에 따라 거주지가 나뉘어지는 세태를 짚어내고 있다. 역사는 단순이 과거의 사실이 아니라, 현재를 들여다보는 거울임을 이 책을 통해 생생하게 확인할 수 있다.",5201,BOOK
정재승의 과학 콘서트 - MBC 느낌표 선정도서,정재승 (지은이),51002,국내도서>과학>기초과학/교양과학,9788988165348,"이 책은 때론 '매우 빠르고 경쾌하게', 때론 '느리게' 펼쳐내는 과학의 교향곡이다. 4년 전 <물리학자는 영화에서 과학을 본다>를 통해 이미 과학과 인문학, 대중문화를 넘나드는 폭넓은 조예를 보여주었던 그가 이 책을 통해 다시 한번 글쟁이로서의 자질을 유감없이 발휘하고 있다.",,17724,BOOK
시베리아에서 살아남기,"코믹컴 (글), 정준규 (그림)",112080,국내도서>어린이>학습만화,9788937812576,총면적이 아시아 대륙의 1/4을 차지할 정도로 광활한 시베리아는 지구 전체 침엽수림 지역의 절반이 있는 곳이다. 열기구를 타고 시베리아의 타이가 지방을 여행하던 두리 일행은 조종사인 뭉치 이모의 실수로 열기구가 추락하면서 조난을 당하게 된다. 일행은 악천후 속에서 어떻게 살아남을까?,,6055,BOOK
해리 포터와 불사조 기사단 5 (무선),"J.K. 롤링 (지은이), 최인자 (옮긴이)",51120,국내도서>소설/시/희곡>판타지/환상문학>외국판타지/환상소설,9788983921475,"해리를 괴롭히지 못해 안달이 난 사촌 두들리를 마법으로 골려먹으려는 해리. 그런데 아즈카반의 간수 디멘터들이 갑자기 등장, 해리와 두들리에게 덤벼든다. 간신히 위기에서 벗어난 해리는 머글에게 마법을 사용한 혐의로 청문회에 서게 되는데...","설명이 필요없는 '해리 포터 시리즈' 다섯 번째 이야기가 출간됐다. 전5권 예정. 출간 당시 해외에서 1300만부를 찍었으며 국내에서도 초판 100만부의 대기록을 세우기도. 4권 <불의 잔> 말미에서 덤블도어 교수가 '우리는 어둠과 어려운 시기에 직면하고 있습니다'라고 경고한 것처럼, 전편에 비해 어둡고 깊이있는 내용의 이야기가 전개된다.<BR>
<BR>
이번 편도 어김없이 호그와트의 방학기간 동안 이모네 집에 머무르는 해리의 모습으로 이야기가 시작된다. 해리를 괴롭히지 못해 안달이 난 사촌 두들리를 마법으로 골려먹으려는 해리. 그런데 아즈카반의 간수 디멘터들이 갑자기 등장, 해리와 두들리에게 덤벼든다. 간신히 위기에서 벗어난 해리는 머글에게 마법을 사용한 혐의로 청문회에 서게 되는데...<BR>
<BR>
15살이 된 해리는 자신의 불우한 운명을 둘러싼 문제들에 대해 깊이 생각하기 시작한다. 갑작스러운 친구들의 무관심과 예언자일보의 모함, 퀴디치 팀 역시 문제에 부딪친다. 힘겨운 사춘기를 겪어내는 해리의 모습이 그려지는 이번 편에선, 덤블도어가 해리에게 중요한 비밀을 알려주고 주요 인물 중 한 명이 죽음을 맞이한다.",7443,BOOK
해리 포터와 불사조 기사단 4 (무선),"J.K. 롤링 (지은이), 최인자 (옮긴이)",51120,국내도서>소설/시/희곡>판타지/환상문학>외국판타지/환상소설,9788983921468,"출간 당시 해외에서 1300만부를 찍었으며 국내에서도 초판 100만부의 대기록을 세우기도. 4권 <불의 잔> 말미에서 덤블도어 교수가 '우리는 어둠과 어려운 시기에 직면하고 있습니다'라고 경고한 것처럼, 전편에 비해 어둡고 깊이있는 내용의 이야기가 전개된다.","설명이 필요없는 '해리 포터 시리즈' 다섯 번째 이야기가 출간됐다. 전5권 예정. 출간 당시 해외에서 1300만부를 찍었으며 국내에서도 초판 100만부의 대기록을 세우기도. 4권 <불의 잔> 말미에서 덤블도어 교수가 '우리는 어둠과 어려운 시기에 직면하고 있습니다'라고 경고한 것처럼, 전편에 비해 어둡고 깊이있는 내용의 이야기가 전개된다.<BR>
<BR>
이번 편도 어김없이 호그와트의 방학기간 동안 이모네 집에 머무르는 해리의 모습으로 이야기가 시작된다. 해리를 괴롭히지 못해 안달이 난 사촌 두들리를 마법으로 골려먹으려는 해리. 그런데 아즈카반의 간수 디멘터들이 갑자기 등장, 해리와 두들리에게 덤벼든다. 간신히 위기에서 벗어난 해리는 머글에게 마법을 사용한 혐의로 청문회에 서게 되는데...<BR>
<BR>
15살이 된 해리는 자신의 불우한 운명을 둘러싼 문제들에 대해 깊이 생각하기 시작한다. 갑작스러운 친구들의 무관심과 예언자일보의 모함, 퀴디치 팀 역시 문제에 부딪친다. 힘겨운 사춘기를 겪어내는 해리의 모습이 그려지는 이번 편에선, 덤블도어가 해리에게 중요한 비밀을 알려주고 주요 인물 중 한 명이 죽음을 맞이한다.",7792,BOOK
해리 포터와 불사조 기사단 세트 - 전5권 (무선),"J.K. 롤링 (지은이), 최인자 (옮긴이)",51120,국내도서>소설/시/희곡>판타지/환상문학>외국판타지/환상소설,9788983921543,"설명이 필요없는 '해리 포터 시리즈' 다섯 번째 이야기가 출간됐다. 4권 <불의 잔> 말미에서 덤블도어 교수가 '우리는 어둠과 어려운 시기에 직면하고 있습니다'라고 경고한 것처럼, 전편에 비해 어둡고 깊이있는 내용의 이야기가 전개된다.","해리포터 시리즈 제 5편 세트(전5권). '세계에서 가장 빨리, 가장 많이 팔린 책'이라는 기록을 세우기도 한 <해리포터와 불사조 기사단>은 국내에서도 초판 100만부 발행이라는 초유의 기록을 수립하였다.<BR>주인공 해리는 15세에 접어든 청소년으로 등장하여 덤블도어 간의 갈등 증폭, 자기 존재에 대한 자각과 분노의 표출, 그리고 첫사랑 얘기가 흥미진진하게 펼쳐진다. 또한 볼드모트가 그와 그의 가족에게 집착하는 이유를 담은 고대 예언도 새롭게 등장하는 등, 제 5탄은 해리포터 시리즈의 기둥 역할을 하고 있다. <BR>제 5 탄 <해리포터와 불사조 기사단> 5권을 묶었다. 제 5 탄, 전 5 권.",9890,BOOK
칭찬은 고래도 춤추게 한다,"켄 블랜차드, 타드 라시나크, 처크 톰킨스, 짐 발라드 (지은이), 조천제 (옮긴이)",88009,국내도서>경제경영>[경제경영 사상가 20인]>켄 블랜차드,9788950905507,무게 3톤이 넘는 범고래의 쇼를 본 적이 있는가? 플로리다에 있는 씨월드라는 해양관에서는 바다의 포식자로 알려진 거대한 몸통의 범고래가 환상적인 점프를 통해 멋진 쇼를 펼쳐보인다. 그런데 조련사는 어떻게 해서 범고래로 하여금 그렇게 멋진 쇼를 펼쳐보일 수 있게 만든 것일까?,,29039,BOOK
