title,author,genre_id,genre,ISBN,description_aladin,description_naver,salesPoint,mallType
The Blue Day Book 누구에게나 우울한 날은 있다,"브래들리 트레버 그리브 (지은이), 신현림 (옮긴이)",51376,국내도서>에세이>사진/그림 에세이,9788955612738,2001년 출간되어 많은 국내 독자들의 사랑을 받은 사진 에세이 <블루 데이 북> 개정판이 출간되었다. 이번 개정판에서는 판형을 양장으로 바꾸었다. 그림과 글이 각각 한 페이지를 차지하던 기존의 레이아웃에서 한 페이지에 글과 그림이 어우러지도록 변화를 주고 흑백사진을 4도 분판해 공을 들였다.,,10389,BOOK
누가 내 치즈를 옮겼을까?,"스펜서 존슨 (지은이), 이영진 (옮긴이)",70216,국내도서>자기계발>성공>성공학,9788980103034,변화에 맞닥뜨리면서 '허'가 미로의 벽에 남기기 시작하는 글귀들은 그래서 더욱 소중하게 마음의 가르침으로 와닿는다. 지은이가 결국 우리에게 들려주고 싶어하는 이야기는 바로 이 글귀들일 것이다. 다만 부딪혀 튕겨 나오지 않고 소복이 가슴에 배어들도록 하기 위해 우화의 형식을 취했을 뿐이다.,,29660,BOOK
이윤기의 그리스 로마 신화 1 - 신화를 이해하는 12가지 열쇠,이윤기 (지은이),51523,국내도서>인문학>신화/종교학>그리스로마 신화,9788901072395,이 책에서 저자는 지리한 옛 이야기가 아닌 '인간 이해의 열쇠'로서 신화를 얘기한다. 책의 구성도 신들의 이야기를 죽 나열한 것이 아니라 하나의 주제를 잡아 여러 신화들을 자유롭게 넘나들며 그 속에 담겨 있는 상징성을 얘기한다. 주제는 사랑·나무·뱀·대홍수·술 등 12가지.,"12가지 열쇠로 풀어낸 그리스 신화의 세계

신화 이해에 대한 새로운 지평을 연 신화교양서  시리즈. 기존의 서구 중심의 시각에서 탈피하여, 우리 정서와 상상력으로 그리스 로마 신화를 풀어낸 책이다. 탁월한 이야기꾼이자 신화학자인 이윤기가 신화에 대한 해박함과 막힘 없는 상상력, 감칠맛 나는 입담으로 신화의 세계를 우리 시대에 되살려냈다. 

이 책은 신화 이해와 해석에 필요한 12개의 열쇠를 제시하며, 독자들을 신화 읽기의 주인공으로 내세운 창조적 신화 읽기를 시도하고 있다. 특히 신화를 주제로 한 작품들과, 저자가 신화 유적지와 박물관 등을 직접 다니면서 촬영한 현장 사진들을 곳곳에 수록하여, 현대에서도 여전히 살아 숨쉬는 신화의 이미지를 생생하게 전해준다. 

제1권에서는『신화를 이해하는 12가지 열쇠』라는 주제로 한국적 신화 해석과 이해의 가능성을 제시하고 있다. 저자는 지리한 옛 이야기가 아닌, 인간 이해의 열쇠로서 그리스 로마 신화를 이야기한다. 신화를 현대적으로 해석하여 신화가 현재를 사는 우리들의 삶과 연관되어 있음을 밝히고 있다.",26720,BOOK
영어의 벽을 뚫는 정찬용식 테이프 1 - 테이프 2개,정찬용 (지은이),49849,국내도서>외국어>영어회화>생활영어,9788982208393,'정찬용식 영어테이프' 시리즈는 네이티브 스피커 4명이 정해진 테마를 가지고 60분 동안 자유롭게 토론하는 형식으로 구성되어 있다.,,987,BOOK
초단타매매 고수 따라하기 - 재산증식의 길잡이 41,최승욱 (지은이),174,국내도서>경제경영>재테크/투자>주식/펀드,9788988925461,"저자의 데이트레이딩 비법을 소개함과 동시에, 사이버 증권고수 22명의 핵심 매매전략을 소개하고 있는 것이 이 책의 특징이다. 목차만 봐도 알 수 있듯이 저자의 경험과 오랜 연구에서 우러난 실질적이고 알찬 충고들이 많다.","국내 각 증권사이트에서 자랑하는 22인의 사이버 증권고수들이 들려주는 성공투자 핵심 전략서. 실전 투자자인 저자가 경험을 통해 얻은, 데이트레이더가 반드시 익혀야 할 기본적인 이론과 투자기법 및 따라하면 도움이 될 고수들의 투자기법과 매매 전략을 인터뷰와 곁들여 소개하고 있다.",1056,BOOK
손님,황석영 (지은이),50993,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설,9788936433413,지은이는 1950년 황해도 신천 대학살사건을 배경으로 이땅에 들어와 엄청난 민중의 희생을 강요하고 씻을 수 없는 상흔을 남긴 이데올로기(기독교와 맑스주의)와 그 소용돌이에 휩쓸렸던 인간군상들의 원한과 해원(解怨)을 그려냈다.,"은 2000년 10월부터 2001년 3월까지 한국일보에 연재된 소설을 단행본 출간을 위해 새로이 손본 것이다. 이 책은 '황해도 진지노귀굿' 열두 마당을 기본 얼개로 하여 씌어졌다. 지은이가 베를린에 체류하던 시절 베를린 장벽 붕괴를 목격하면서 부터 구상한 소설이다.



지은이는 1950년 황해도 신천 대학살사건을 배경으로 이땅에 들어와 엄청난 민중의 희생을 강요하고 씻을 수 없는 상흔을 남긴 이데올로기(기독교와 맑스주의)와 그 소용돌이에 휩쓸렸던 인간군상들의 원한과 해원(解怨)을 그려냈다.



제목이 뜻하는 손님이란 천연두를 뜻하는 민속적 별명이기도 하고, 주체가 되지 못하는 존재로서의 의미를 뜻하기도 한다. 17세기 서양에서 압록강을 건너 조선으로 건너온 천연두는 병자호란 뒤부터는 풍토병이 되다시피 했다. 이후 마을 어귀에 세워진 장승이나 돌무더기 들은 이런 '손님 귀신'을 막고자 하는 의미로 세워진 것이라고 한다.



즉, 지은이가 말하고자 하는 손님의 의미는 바로 이러한 '손님 귀신'으로서, 막아내고자 하는 타자로서 존재할 수 밖에 없는 현실에 대한 비판이다. 소설 속에서 지은이가 규정한 손님은 식민지와 분단을 거쳐오는 동안에 타의에 의해 지니게 되었다고 판단되는 기독교와 맑스주의 이다.",6064,BOOK
호밀밭의 파수꾼,"제롬 데이비드 샐린저 (지은이), 공경희 (옮긴이)",50919,국내도서>소설/시/희곡>영미소설,9788937460470,1951년 처음 발표된 이래 가장 사랑받는(특히 젊은이들로부터) 고전의 자리를 놓치지 않아온 J.D. 샐린저의 장편소설을 번역가 공경희씨가 다시 옮겼다. 마침 2001년은 <호밀밭의 파수꾼>이 발표된지 꼭 50년이 되는 해이다. 이 책은 지금도 여전히 매년 약 30만 부가 팔려나간다.,"▶ 랜덤하우스 선정 20세기 100대 영문학 작품
▶ 미국 도서관 최다 대출을 기록한 베스트셀러
▶ “현대 문학의 최고 경지에 이른 작품.” - 윌리엄 포크너(노벨 문학상 수상 작가)

2023년 새로 출간하는 『호밀밭의 파수꾼』은 옮긴이 정영목 교수가 주인공 홀든 콜필드의 개성을 한층 더 생생히 표현하기 위해 원작의 문체와 문형에 가장 가까운 한국어 문장을 고심하며 저작권자의 자문과 검수를 거쳐 완성한 텍스트이다. 뿐만 아니라, 2020년대 한국 독자들의 생생한 문화적 문학적 감수성에도 부합하는 동시에 원작의 문장들이 갖는 리듬과 호흡, 맥락과 의미까지 고스란히 살리기 위한 어휘의 선별은 물론, 쉼표와 말줄임표 등 문장 부호의 쓰임에 이르기까지 세심히 검토하여 우리말로 옮겼다.",55865,BOOK
달님 안녕,하야시 아키코 (지은이),35096,국내도서>유아>0~3세>그림책,9788970940564,"달님이 점차 환하게 떠오르다가 구름에 가려지고 다시 달님이 모습을 드러내는 늘 볼 수 있는 현상에 의인화하여 섬세하게 표현한 그림책이다. 단순한 이야기지만 밤하늘과 달님 얼굴, 구름, 집, 고양이 그림이 쉽고 간결한 언어로 어우러져 아름답게 펼쳐진다.",,68387,BOOK
예배성가 - 교회력에 의한 성가곡 제4집,김두완 (엮은이),51613,국내도서>종교/역학>기독교(개신교)>성경/찬송가>찬양,9788989473145,,,92,BOOK
"다이고로야, 고마워","오타니 준코 (지은이), 구혜영 (옮긴이), 오타니 에이지 (사진)",51376,국내도서>에세이>사진/그림 에세이,9788977181380,"장애를 안고서도 삶에 대한 도전을 포기하지 않은 기형 원숭이 다이고로와 그를 키우면서 사랑의 의미를 깨달아 가는 오타니 가족의 실화를 담은 포토에세이. 1977년 사진작가인 아버지 오타니 에이지는 아와지시마에서 환경오염으로 팔다리가 없이 태어난 기형 원숭이 다이고로를 발견, 집으로 데려온다. --경향신문",,1882,BOOK
겅호!,"켄 블랜차드, 셀든 보울즈 (지은이), 조천제, 최치영 (옮긴이)",88009,국내도서>경제경영>[경제경영 사상가 20인]>켄 블랜차드,9788950904548,"이 책은 쓰러지기 일보 직전의 공장의 책임자로 발령받은 페기 싱클레어가 '겅호 정신'을 통해 회생하는 과정을 다룬 감동적인 실화를 담고 있다. 다람쥐를 통해 '가치있는 목표의 공유'를 배우고, 비버를 통해 '목표 달성에 필요한 일을 스스로 결정하는 것'의 중요성을 인식하며, 기러기를 통해 '서로를 격려하고 응원하는 법'을 배운다. '겅호의 정신'을 이루는 이 세가지 원칙이 조금씩 이 공장에 활기를 불어넣어주는 과정을 보는 것이 흥미롭다.",,11967,BOOK
商道 3 - 상사별곡,최인호 (지은이),51123,국내도서>소설/시/희곡>역사소설>한국 역사소설,9788985804530,,"지은이는 1997년부터 3년 여간 한국일보에 연재했던 소설을 5권의 책을 묶어냈다. 진정한 상인정신이란 무엇인가. 富에 대한 관념과 가치는 무엇인가. <상도> 는 이런 물음들에 대해 고민해봐야 할 경영자들에게 임상옥이라는 조선 후기의 무역상인의 이야기를 통해 답을 제시해 주고 있다. <BR>
<BR>
임상옥은 200년 전인 19세기, 상업이 사농공상의 맨 아래에서 천대 받던 시대에 상업의 도(商道)를 이루었던 조선 최고의 거상이다. <BR>
<BR>
국경 지방인 의주에서 보따리장사를 하는 비천한 상인의 아들로 태어난 그는 불가의 정신으로 뜻을 세우고, 자신의 인삼을 스스로 불태워버림으로써 중국 상계를 굴복시켰던 인삼왕, `재상평여수 인중직사형(財上平如水 人中直似衡ㆍ재물은 평등하기가 물과 같고, 사람은 바르기가 저울과 같다)'며 전 재산을 사회에 환원했던 의인이자, 말년에는 시를 지으며 여생을 보낸 시인이기도 했다. <BR>
<BR>
지은이는 또한 임상옥의 일대기를 통해 오늘날 한국 사회에서 돈의 노예가 되다시피 한 장사꾼들에게 따끔한 경고의 말을 전하기도 한다.<BR>
<BR>
조선시대 상인 임상옥이 가졌던 부는 신용에서부터 출발하였고, 신용을 중시했던 그 전통은 경제발전의 초창기에 우리 경제의 도약에 큰 기여를 했다. 자신에게 빚진 사람에게 오히려 금괴를 나누어 주는 모습에서는 불교에서 말하는 무소유의 정신을 엿볼 수 있다. 나아가 꼭 돈 뿐만이 아니라 인생에 대한 철학에까지도 이야기하고 있다.",2951,BOOK
商道 4 - 계영배의 비밀,최인호 (지은이),51123,국내도서>소설/시/희곡>역사소설>한국 역사소설,9788985804547,,"지은이는 1997년부터 3년 여간 한국일보에 연재했던 소설을 5권의 책을 묶어냈다. 진정한 상인정신이란 무엇인가. 富에 대한 관념과 가치는 무엇인가. <상도> 는 이런 물음들에 대해 고민해봐야 할 경영자들에게 임상옥이라는 조선 후기의 무역상인의 이야기를 통해 답을 제시해 주고 있다. <BR>
<BR>
임상옥은 200년 전인 19세기, 상업이 사농공상의 맨 아래에서 천대 받던 시대에 상업의 도(商道)를 이루었던 조선 최고의 거상이다. <BR>
<BR>
국경 지방인 의주에서 보따리장사를 하는 비천한 상인의 아들로 태어난 그는 불가의 정신으로 뜻을 세우고, 자신의 인삼을 스스로 불태워버림으로써 중국 상계를 굴복시켰던 인삼왕, `재상평여수 인중직사형(財上平如水 人中直似衡ㆍ재물은 평등하기가 물과 같고, 사람은 바르기가 저울과 같다)'며 전 재산을 사회에 환원했던 의인이자, 말년에는 시를 지으며 여생을 보낸 시인이기도 했다. <BR>
<BR>
지은이는 또한 임상옥의 일대기를 통해 오늘날 한국 사회에서 돈의 노예가 되다시피 한 장사꾼들에게 따끔한 경고의 말을 전하기도 한다.<BR>
<BR>
조선시대 상인 임상옥이 가졌던 부는 신용에서부터 출발하였고, 신용을 중시했던 그 전통은 경제발전의 초창기에 우리 경제의 도약에 큰 기여를 했다. 자신에게 빚진 사람에게 오히려 금괴를 나누어 주는 모습에서는 불교에서 말하는 무소유의 정신을 엿볼 수 있다. 나아가 꼭 돈 뿐만이 아니라 인생에 대한 철학에까지도 이야기하고 있다.",3074,BOOK
TOEIC 답이 보인다 - 21세기형,김대균 (지은이),49858,국내도서>외국어>토익>실전,9788934904755,21세기형 증보판이 자랑하는 핵심은 2000년대에 출제되고 있는 난해한 어휘 및 표현 문제들을 100% 반영하여 실제 시험 길이의 독창적인 문장들로 구성하여 제공하는 <김대균의 순도 100%의 21세기 TOEIC 적중 Vocabulary 문제 100선>이다. -작가의 말 중에서-,,2406,BOOK
商道 5 - 상업지도,최인호 (지은이),51123,국내도서>소설/시/희곡>역사소설>한국 역사소설,9788985804554,,"지은이는 1997년부터 3년 여간 한국일보에 연재했던 소설을 5권의 책을 묶어냈다. 진정한 상인정신이란 무엇인가. 富에 대한 관념과 가치는 무엇인가. <상도> 는 이런 물음들에 대해 고민해봐야 할 경영자들에게 임상옥이라는 조선 후기의 무역상인의 이야기를 통해 답을 제시해 주고 있다. <BR>
<BR>
임상옥은 200년 전인 19세기, 상업이 사농공상의 맨 아래에서 천대 받던 시대에 상업의 도(商道)를 이루었던 조선 최고의 거상이다. <BR>
<BR>
국경 지방인 의주에서 보따리장사를 하는 비천한 상인의 아들로 태어난 그는 불가의 정신으로 뜻을 세우고, 자신의 인삼을 스스로 불태워버림으로써 중국 상계를 굴복시켰던 인삼왕, `재상평여수 인중직사형(財上平如水 人中直似衡ㆍ재물은 평등하기가 물과 같고, 사람은 바르기가 저울과 같다)'며 전 재산을 사회에 환원했던 의인이자, 말년에는 시를 지으며 여생을 보낸 시인이기도 했다. <BR>
<BR>
지은이는 또한 임상옥의 일대기를 통해 오늘날 한국 사회에서 돈의 노예가 되다시피 한 장사꾼들에게 따끔한 경고의 말을 전하기도 한다.<BR>
<BR>
조선시대 상인 임상옥이 가졌던 부는 신용에서부터 출발하였고, 신용을 중시했던 그 전통은 경제발전의 초창기에 우리 경제의 도약에 큰 기여를 했다. 자신에게 빚진 사람에게 오히려 금괴를 나누어 주는 모습에서는 불교에서 말하는 무소유의 정신을 엿볼 수 있다. 나아가 꼭 돈 뿐만이 아니라 인생에 대한 철학에까지도 이야기하고 있다.",3086,BOOK
"춘아, 춘아, 옥단춘아, 네 아버지 어디 갔니?","김병종, 이문열, 이윤기, 조유식, 이숙경, 최승호 (지은이)",51378,국내도서>인문학>교양 인문학,9788937424762,"2001년 6월로 100호를 발간한 <세계의 문학>의 특별기획으로 구성된 대담집이다. 이 책은 문학, 예술, 신화, 디지털, 책, 정치, 종교, 여성 문제등 다양한 주제를 다룬다. 이와 함께 나름의 역경을 딛고 해당 분야를 일구어온 대담자들의 삶을 폭넓게 담고 있다.",,2127,BOOK
언제까지나 너를 사랑해,"로버트 먼치 (지은이), 안토니 루이스 (그림), 김숙 (옮긴이)",35135,국내도서>유아>그림책>나라별 그림책>미국,9788995048924,"미국에서 1,500만부 이상이 판매된 베스트셀러 그림책. 한 아이가 태어나서 아빠가 될 때까지의 과정을 통해 부모와 자식간의 사랑을 보여준다. 이 책의 매력은 반복적으로 나오는 `자장가` 같은 후렴부분이다. ""너를 사랑해 언제까지나""로 시작하는 후렴구는 성장하는 아이의 나이에 따라 새로운 느낌으로 다가온다.","아이들 가슴에 일생동안 간직될 한결같은 어머니의 사랑을 전하고 있는 그림책. 어머니는 아기가 말썽을 부려도, 말을 듣지 않아도, 그 아이가 커서 어른이 되어도 가만히 노래를 불러줍니다. 〈너를 사랑해 언제까지나 너를 사랑해 어떤 일이 닥쳐도....〉",82252,BOOK
두드려 보아요! - 보아요 시리즈 1,안나 클라라 티돌름 (지은이),35096,국내도서>유아>0~3세>그림책,9788971965375,'똑!똑!'하는 장면에 나올 때마다 아기 손을 가져다 문에 직접 두드려볼 수 있게 하면 아기는 금방 책 속에 푹 빠져버린다.그리고 문을 봤을 땐 아기가 먼저 '똑!똑!'하고 두드리며 좋아한다. 색 개념을 기를 수 있는 건 물론이다.,,15268,BOOK
商道 2 - 폭풍전야,최인호 (지은이),51123,국내도서>소설/시/희곡>역사소설>한국 역사소설,9788985804523,,,2681,BOOK
기차 ㄱ ㄴ ㄷ,"박은영 (글), 박은영 (그림)",35134,국내도서>유아>그림책>나라별 그림책>한국 그림책,9788949100111,'기'다란 '기'차가 '나'무 옆을 지나 '다'리를 건너 '랄'랄랄 노래를 부르며 … .이어지는 문구와 그림을 보며 기초 한글을 배울 수 있게 제작된 책이다. 다양한 색처리와 둥글게 그려진 선들이 편안하게 다가온다. -아이북랜드,,34690,BOOK
English Expression Dictionary - 한글로 찾는 영어회화 마스터 사전,신재용 (지은이),8730,국내도서>외국어>어학사전>영어사전>영한/한영/합본,9788982208256,"미국 일상생활에서 실제로 쓰이는 표현들을 사전식으로 구성한 영어회화 마스터 사전. 한글 키워드로 찾아보기 쉽게 구성되어 있을뿐만 아니라 한글/영문 색인이 있어 회화, 영작에 편리하게 사용할 수 있다. 밝은 청록색을 이용하여 깔끔하고 보기좋게 편집한 것도 이 책의 장점이다.",,4080,BOOK
누가 내 머리에 똥 쌌어?,"베르너 홀츠바르트 (글), 볼프 에를브루흐 (그림)",35137,국내도서>유아>그림책>나라별 그림책>유럽,9788971968413,"이 그림책은 유아들에게 관찰하고 탐구하는 태도와 힘을 길러준다. 두더지의 추적을 따라가다 보면 동물들의 이름과 모양새가 짝지어 나오고, 똥의 모양과 느낌에 대한 다양한 표현이 나와 사물의 느낌과 상태, 말 표현들을 익히게 되는 것이다.","아이들의 상상력을 키워줄 그림책!

'독일 그림책' 시리즈, 『누가 내 머리에 똥 쌌어?』. 100만 명의 어린이들에게 독서의 즐거움을 안겨준 베스트셀러입니다. '똥'에 대한 유아들의 호기심을 충족시켜줍니다. '철퍼덕!', '쿠당탕탕!', '쫘르륵!', 그리고 '철썩!' 등의 맛깔스러운 의성어와 의태어는 유아들의 귀를 사로잡으면서 말의 재미에 빠져들게 합니다. 

땅 속에 사는 두더지는 아침마다 해가 떴나, 안 떴나를 보기 위해 땅 위로 얼굴을 쑥 내민답니다. 그러던 어느 날, 이상한 일이 벌어졌어요. 두더지의 머리 위로 누가 쌌는지 모를 똥이 떨어졌지 뭐에요. 그러나 눈이 나쁜 두더지는 누가 쌌는지 볼 수 없었어요. 두더지는 잔뜩 화가 났어요. 그리고 자신의 머리에 똥을 싼 누군가를 찾아 떠나는데…….",59640,BOOK
商道 1 - 천하제일상,최인호 (지은이),51123,국내도서>소설/시/희곡>역사소설>한국 역사소설,9788985804516,진정한 상인정신이란 무엇인가. 富에 대한 관념과 가치는 무엇인가. <상도> 는 이런 물음들에 대해 고민해봐야 할 경영자들에게 임상옥이라는 조선 후기의 무역상인이 이야기를 통해 답을 제시해 주고 있다. 임상옥의 일대기를 통해 오늘날 한국 사회에서 돈의 노예가 되다시피 한 장사꾼들에게 따끔한 경고의 말을 전하기도 한다.,"지은이는 1997년부터 3년 여간 한국일보에 연재했던 소설을 5권의 책을 묶어냈다. 진정한 상인정신이란 무엇인가. 富에 대한 관념과 가치는 무엇인가. <상도> 는 이런 물음들에 대해 고민해봐야 할 경영자들에게 임상옥이라는 조선 후기의 무역상인의 이야기를 통해 답을 제시해 주고 있다. <BR>
<BR>
임상옥은 200년 전인 19세기, 상업이 사농공상의 맨 아래에서 천대 받던 시대에 상업의 도(商道)를 이루었던 조선 최고의 거상이다. <BR>
<BR>
국경 지방인 의주에서 보따리장사를 하는 비천한 상인의 아들로 태어난 그는 불가의 정신으로 뜻을 세우고, 자신의 인삼을 스스로 불태워버림으로써 중국 상계를 굴복시켰던 인삼왕, `재상평여수 인중직사형(財上平如水 人中直似衡ㆍ재물은 평등하기가 물과 같고, 사람은 바르기가 저울과 같다)'며 전 재산을 사회에 환원했던 의인이자, 말년에는 시를 지으며 여생을 보낸 시인이기도 했다. <BR>
<BR>
지은이는 또한 임상옥의 일대기를 통해 오늘날 한국 사회에서 돈의 노예가 되다시피 한 장사꾼들에게 따끔한 경고의 말을 전하기도 한다.<BR>
<BR>
조선시대 상인 임상옥이 가졌던 부는 신용에서부터 출발하였고, 신용을 중시했던 그 전통은 경제발전의 초창기에 우리 경제의 도약에 큰 기여를 했다. 자신에게 빚진 사람에게 오히려 금괴를 나누어 주는 모습에서는 불교에서 말하는 무소유의 정신을 엿볼 수 있다. 나아가 꼭 돈 뿐만이 아니라 인생에 대한 철학에까지도 이야기하고 있다.",2551,BOOK
사과가 쿵! - 0~3세,"다다 히로시 (지은이), 다다 히로시 (그림)",35139,국내도서>유아>그림책>나라별 그림책>일본,9788943302344,"숲 속에 커다란 사과가 떨어지자 개미, 너구리, 사자와 같은 많은 동물들이 사과를 나눠 먹는다. 사각사각, 야금야금, 냠냠냠 등의 의성어를 다양하게 접할 수 있다.","일본 태생의 다다 히로시의 『사과가 쿵!』. 개미, 두더지, 다람쥐, 토끼, 돼지, 여우, 너구리, 악어, 사자, 곰, 기린, 코끼리 등 유아가 좋아하는 동물들이 등장하여 커다란 사과를 갉아먹는 단순한 구조 속에 맛깔스러운 의성어와 의태어를 담아냈습니다. 유아의 호기심을 불러일으키면서 어휘력을 풍부하게 발달시켜줍니다.

어느 날 커다란 사과가 떨어졌어요. 가장 먼저 두더지가 사과를 갉아먹었어요. 토끼, 다람쥐, 돼지도 찾아와 사과를 갉아먹었지요. 악어, 사자, 기린, 그리고 코끼리도 와서 사과를 갉아먹었답니다. 그런데 갑자기 비가 내리는데……. 보드북.",41965,BOOK
