title,author,genre_id,genre,ISBN,description_aladin,description_naver,salesPoint,mallType
만화로 보는 그리스 로마 신화 11 - 운명의 대결,"토마스 불핀치 (지은이), 이광진 (엮은이), 홍은영 (그림)",49224,국내도서>어린이>초등 전학년>학습만화,9788990103116,"어린이 신화 서적 최고의 베스트셀러. 화가인 아버지가 남매에게 신화 이야기 하나씩을 들려주는 형식으로 구성되어 있다. 그 때 그 때의 상황을 만들고 신화 한 토막을 그와 연결시키기 때문에 머릿 속에 쉽게 들어오고, 재미있게 읽을 수 있다.","서양 문화, 세계 문화의 뿌리, 세계인의 교양 필독서인 초등학생을 위한 만화로 보는 그리스 로마 신화. 제우스, 헤라, 아폴론 등 올림포스의 신들, 숲의 요정, 강의 요정, 바다의 요정, 헤라클레스, 테세우스 등 뛰어난 영웅들, 수많은 왕, 왕비, 왕자, 공주 그리고 메두사, 티폰 등 무시무시한 괴물들이 엮어 가는 감동 깊은 이야기가 담겨 있다.",8615,BOOK
영원한 리베로,홍명보 (지은이),52906,국내도서>에세이>명사에세이>기타 명사에세이,9788987976983,"10여 년 넘게 한국 대표 축구단의 촉망받는 선수로 활약하고 있는 홍명보가 직접 쓴 자서전. 그의 어린 시절부터 오늘의 그가 있기까지의 숨은 이야기와 인생철학, 축구에 대한 애정 등이 재미있게 구성되어 있다.","'동양의 베켄 바우어' '아시아 최고의 리베로' 등으로 불리는 축구선수 홍명보는 2002 월드컵을 눈앞에 두고 실시한 설문조사에서 공격수를 제치고 '월드컵에서 가장 주목할 선수 1위'에 뽑히기도 했다. 

이 책은 홍명보의 자서전으로 10여 년이 넘는 세월 동안 국가대표 선수로 활동하면서 겪었던 일들이 담겨 있다. 자신의 어린 시절과 J리그 축구선...",1328,BOOK
화 - 화가 풀리면 인생도 풀린다,"틱낫한 (지은이), 최수민 (옮긴이)",51373,국내도서>에세이>외국에세이,9788976771308,"어쩌면 우리는 화 때문에 기쁨이나 즐거움 같은 다른 감정들을 누릴 겨를이 없는지도 모른다. 화를 다스릴 때마다 생활에서 놓쳤던 작은 행복들을 되찾을 수 있다. 이 책은 현대인이 안고 있는 가장 일상적인 감정인 화를 다스리는 방법을 알려주며, 우리를 행복의 실체에 다가가게끔 이끌어준다.",,20911,BOOK
좌우는 있어도 위아래는 없다,박노자 (지은이),51074,국내도서>사회과학>사회문제>인권문제,9788984310728,북유럽식 사회주의를 실현하고 있는 노르웨이의 이모저모를 볼 수 있다. 선진사회 이면에 숨겨진 인종주의와 제3세계에 대한 차별을 예리하게 포착한다. 노르웨이의 오슬로 대학에서 동양사를 가르치며 경험하고 생각한 것들을 글로 풀어낸 것이다.,"『좌우는 있어도 위 아래는 없다』는 을 통해 한국 사회의 부조리와 모순을 날카롭게 비판했던 박노자의 두 번째 책이다. 이 책은 북유럽식 사회주의를 실현하고 있는 노르웨이 사회의 이모저모를 소개한다. 그 중에서도 저자가 주목하고 있는 부분은 상하의 질서와 복종을 강조하는 우리의 일반적인 문화와 달리, 다양성의 존중과 소박한 삶을 생활의 주요 철칙으로 여기고 있는 노르웨이 사람들의 형등한 인간관계다.",4242,BOOK
50 English - 50 문장만 죽어라 외워라,샘박 (지은이),49833,국내도서>외국어>영어학습법,9788970418001,"중3 정도의 영어 실력을 갖추었다면 할 수 있는 재미있고 쉬운 단계식 훈련이다. 미국인들이 가장 기본적으로 사용하는 50개의 패턴 문장을 저자가 개발한 독특하고 획기적인 암기법에 의해 순서대로 외우는 훈련을 하면, 누구나 말문이 확 트이는 체험을 하게 된다고 저자는 자신한다.",,11862,BOOK
세계가 놀란 히딩크의 힘,최영균 (지은이),70232,국내도서>자기계발>리더십>리더십,9788983757838,"한국축구를 세계적 수준으로 끌어올려 온국민을 열광케 만든 장본인, 히딩크에 대한 궁금증을 달랠 수 있는 책이 드디어 나왔다. 네덜란드 텔레그래프지 기자 등 총 26명의 국내외 저널리스트들이 쓴 이 책을 통해 월드컵에 임하는 히딩크의 심경, 전술 훈련 기법, 조직 운영 전략 등을 엿볼 수 있기 때문.",,468,BOOK
언제까지나 너를 사랑해,"로버트 먼치 (지은이), 안토니 루이스 (그림), 김숙 (옮긴이)",35135,국내도서>유아>그림책>나라별 그림책>미국,9788995048924,"미국에서 1,500만부 이상이 판매된 베스트셀러 그림책. 한 아이가 태어나서 아빠가 될 때까지의 과정을 통해 부모와 자식간의 사랑을 보여준다. 이 책의 매력은 반복적으로 나오는 `자장가` 같은 후렴부분이다. ""너를 사랑해 언제까지나""로 시작하는 후렴구는 성장하는 아이의 나이에 따라 새로운 느낌으로 다가온다.","아이들 가슴에 일생동안 간직될 한결같은 어머니의 사랑을 전하고 있는 그림책. 어머니는 아기가 말썽을 부려도, 말을 듣지 않아도, 그 아이가 커서 어른이 되어도 가만히 노래를 불러줍니다. 〈너를 사랑해 언제까지나 너를 사랑해 어떤 일이 닥쳐도....〉",82252,BOOK
황만근은 이렇게 말했다,성석제 (지은이),50993,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설,9788936436667,"2년여 동안 발표한 일곱편의 중.단편을 묶은 소설집. 표제작 '황만근은 이렇게 말했다'는 능청과 재치, 고전소설식 인물소개가 주를 이룬다. ""황! 마안-그은 백분, 찝원, 여끈, 팔푼, 두 바리""란 주제가가 울려퍼지고, 드디어 성석제의 개인기가 시작된다.","한층 무르익은 성석제의 작품세계!

흥겨운 입심과 날렵한 필치로 정교하고 독특한 허구의 세계를 풀어내는 작가 성석제의 새 소설집 『황만근은 이렇게 말했다』. 현실에 널린 대상을 포착해 그것을 묘사하는 고전적인 방식이 아니라, 현실의 세목을 하나하나 수집하고 분해한 뒤 거대한 거짓말의 세계로 끌어들여 정교하게 재구성함으로써 기존의 소설문법을 유쾌하게 뒤집어 보며 탄생시킨 예외적 인물들. 저자는 이 처럼 세상의 공식적인 길에서 한치 비껴난 예외적인 인물들의 생에 주목함으로써 기성의 통념과 가치를 뒤집는 유쾌한 감동을 선사한다.

모든 면에서 평균치에 못 미치는 농부 황만근의 일생을 묘비명의 형식을 삽입해 서술한 표제작 《황만근은 이렇게 말했다》, 한 친목계 모임에서 우연히 벌어진 조직폭력배들과의 한판 싸움을 그린 《쾌활냇가의 명랑한 곗날》, 르누아르의 작품들을 소제목으로 삼은 특이한 구성을 취해 개인을 얽어매는 이 세계의 완강한 질서를, 한편으로는 허위의식에 대한 날카로운 통찰을 드러내는 《욕탕의 여인들》 등의 작품을 통해 새로운 장으로 나아가고 있는 저자의 작품세계를 엿볼 수 있다.",8771,BOOK
신경림의 시인을 찾아서 - MBC 느낌표 선정도서,신경림 (지은이),51371,국내도서>에세이>한국에세이,9788980409037,1천 편의 시를 외운다는 시인 신경림이 시인들의 이야기를 모아 엮었다. `부은 한쪽 눈의 창녀가 양지쪽에 기대앉아` 있던 신동엽의 `종로오가`에서 `무수한 포탄의 작렬과 함께 세상엔 없`는 박인환의 고향 강원도 인제까지 꼼꼼하게 답사한 기행문집이자 이들의 시 세계를 갈무리한 해설집이다.,,10585,BOOK
만화로 보는 그리스 로마 신화 10 - 트로이 트로이로!,"토마스 불핀치 (지은이), 이광진 (엮은이), 홍은영 (그림)",49224,국내도서>어린이>초등 전학년>학습만화,9788990103109,"어린이 신화 서적 최고의 베스트셀러. 화가인 아버지가 남매에게 신화 이야기 하나씩을 들려주는 형식으로 구성되어 있다. 그 때 그 때의 상황을 만들고 신화 한 토막을 그와 연결시키기 때문에 머릿 속에 쉽게 들어오고, 재미있게 읽을 수 있다.","초등학생을 위한 만화로 보는 그리스 로마 신화 시리즈. 어린이나 어른들의 필독서'그리스 로마신화'를 만화로 꾸몄다. 원작의 교훈들을 단순하게 주입하거나 강요하지 않고, 이야기를 읽으면서 자연스럽게 진리를 깨칠 수 있도록 구성했다. 만화를 재미있게 따라가다 보면 복잡한 신화의 전체적인 맥락이 잡히고, 무수히 등장하는 신들과 영웅들의 이름 등 갖가지 사건들을 명쾌하게 정리할 수 있다. 또 신화를 바탕으로 그려진 귀스타프 모로나 에밀 레비 등의 명화를 중간 중간 소개하고 있으며, 신화와 관련된 용어 해설, 별자리 이야기 등도 곁들였다. 일본 만화 풍의 그림은 아이들이 거부감없이 지루하지 않게 읽어갈 수 있도록 도움도 준다. 그러나 하데스를 하이데스로 시지프스를 시시포스로 표기하는 등 신의 이름이나 용어가 제대로 번역되지 않아 아쉽다.",9238,BOOK
