title,author,genre_id,genre,ISBN,description_aladin,description_naver,salesPoint,mallType
아프니까 청춘이다 - 인생 앞에 홀로 선 젊은 그대에게,김난도 (지은이),51371,국내도서>에세이>한국에세이,9788965700036,"네이버와 싸이월드에서 '아무리 독한 슬럼프 속에서라도, 여전히 너는 너야'라는 글 '슬럼프'로 수많은 청춘들의 가슴을 울린 서울대학교 김난도 교수가 여러 매체에 기고했던 글을 비롯한 총 42편의 글을 묶었다. 저자는 학생들과 교정에서 매일같이 부대끼며, 또 인터넷으로 청춘들과 쉼 없이 소통하며 그들만의 아픔을 헤아려 수많은 청춘들의 공감을 얻어왔다.","인생의 홀로서기를 시작하는 청춘을 위한 김난도 교수의 따뜻한 멘토링!

불안한 미래와 외로운 청춘을 보내고 있는 이 시대 젊은이들에게 보내는 편지 『아프니까 청춘이다』. 수많은 청춘들의 마음을 울린 김난도 교수가 여러 매체에 기고했던 글을 비롯해 총 42편의 격려 메시지를 하나로 묶어 소개한다. 네이버와 싸이월드를 통해 청춘들의 공감을 얻어내는 멘토링을 던져왔던 김난도 교수는 서울대학교 학생들이 뽑은 최고의 멘토이기도 하다. 그는 미래에 대한 불안감으로 힘들어하는 이들에게 따뜻한 위로의 글을 전한다. 또 때로는 차가운 지성의 언어로 청춘들이 미처 생각하지 못한 깨달음을 일깨워주어 아무리 독한 슬픔과 슬럼프를 만나더라도 스스로 극복하고 이겨낼 수 있는 용기를 전한다.",73345,BOOK
4001 - '사건'전후,신정아 (지은이),52906,국내도서>에세이>명사에세이>기타 명사에세이,9788996461067,"2007년 일명 '신정아 사건'으로 세상을 떠들썩하게 했던 신정아. 이 책은 신정아가 사건 전후의 알려지지 않은 이야기들을 소상히 해명하고, 자신의 잘못에 대해 참회와 용서를 비는 내용이다. 제목인 '4001'은 신정아가 실형을 선고받고 1년 6개월 간 복역하며 가슴에 달았던 수인번호. 저자는 뼈아픈 고통의 시간이었던 수감 시절의 번호를 책 제목으로 달아 참회의 뜻을 표현하고 있다.","2007년 일명 '신정아 사건'으로 세상을 떠들썩하게 했던 신정아. 이 책은 신정아가 사건 전후의 알려지지 않은 이야기들을 소상히 해명하고, 자신의 잘못에 대해 참회와 용서를 비는 내용이다. 제목인 '4001'은 신정아가 실형을 선고받고 1년 6개월 간 복역하며 가슴에 달았던 수인번호. 저자는 뼈아픈 고통의 시간이었던 수감 시절의 번호를 책 제목으로 달아 참회의 뜻을 표현하고 있다.



저자가 사건 직후부터 3년 반 동안 써두었던 일기를 토대로 했다. 그간 세상에 알려지지 않은 이야기들, 즉 예일대 박사학위 수여의 전말, 연인 관계였던 변양균 전 청와대 정책실장과의 만남, 동국대 교수 채용과정과 정치권 배후설에 대한 진실, 그리고 문화일보 보도의 전말 등 사람들이 궁금해 하는 진실들이 처음으로 밝혀진다.",4634,BOOK
베르나르 베르베르의 상상력 사전,"베르나르 베르베르 (지은이), 이세욱, 임호경 (옮긴이)",51373,국내도서>에세이>외국에세이,9788932910864,"상상력을 촉발하고 사고를 전복시키는 기묘한 지식, 잠언, 일화, 단상 383편을 담은 &lt;베르나르 베르베르의 상상력 사전&gt;. &lt;개미&gt;, &lt;타나토노트&gt;, &lt;뇌&gt;, &lt;나무&gt;, &lt;파피용&gt;…… 그리고 &lt;신&gt;에 이르기까지 수많은 세계적 베스트셀러를 써낸 베르나르 베르베르의 마르지 않는 상상력이 어디에서 발원한 것인지 엿볼 수 있는 책이다.","베르나르 베르베르가 펼치는 기묘한 지식의 향연!

상상력을 자극하는 기묘한 지식을 담아낸 신개념 백과사전 『베르나르 베르베르의 상상력 사전』. 이란 이름으로 소개되었던 지식백과에 230개 이상의 새로운 항목들을 대폭 추가한 개정 확장판이다. 베르베르가 열네 살 때부터 자신의 상상, 자신의 흥미를 끄는 새로운 사실들, 발상의 전환을 필요로 하는 역설적인 지식들을 기록한 노트가 바탕이 되었다. 베르베르만의 비밀스러운 노트에 적힌 기묘한 지식, 잠언, 일화, 단상 383편을 엿보며, 베르베르의 마르지 않는 상상력이 어디에서 발원되는지 살펴볼 수 있다. 인간, 자연, 과학과 문명의 이면을 보여주는 독특한 이야기로 발상과 인식의 전환을 요구하는 베르베르 특유의 상상력을 보여준다.",19815,BOOK
생각 버리기 연습,"코이케 류노스케 (지은이), 유윤한 (옮긴이)",70238,국내도서>자기계발>힐링>마음 다스리기,9788950926298,"쓸데없고 부정적인 생각은 우리를 혼란스럽게 만들어 실패를 가져온다. 하지만 이런 잡다한 생각을 멈추기란 쉬운 일이 아니다. 일본 전서점 베스트셀러의 저자인 코이케 류노스케 스님은 우리를 괴롭히는 잡념의 정체를 짚어내며, 일상에서 바로 실천할 수 있는 생각 버리기 연습을 제시한다.","생각병을 치유하다!

일본 쓰키요미지 주지 스님으로 일반인을 위한 좌선 지도를 해온 코이케 류노스케의 『생각 버리기 연습』. 뇌의 역할을 지나치게 강조하고 감사하게 여기는 풍조를 뒤엎을 '휴뇌법'을 공개한다. '생각 버리기 연습'을 통해 우리를 끝없이 괴롭히는 잡념의 정체를 밝혀, 그것을 완전히 없애는 방법을 배울 수 있다. '말하기'부터 '기르기'까지 8가지 영역으로 나누어 일상생활에서 쉽게 실천하도록 인도한다. 특히 생각하지 않고 오감으로 느낌으로써 어지러운 마음을 서서히 사라지게 하도록 이끌고 있다. 뇌를 쉬게 할 뿐 아니라, 충전하여 날카로움과 명철함으로 가득한 새로운 세계로 들어서게 될 것이다.",22180,BOOK
정의란 무엇인가,"마이클 샌델 (지은이), 이창신 (옮긴이)",51449,국내도서>인문학>서양철학>윤리학/도덕철학,9788934939603,"전미 언론이 격찬하고 하버드대학교에서 가장 인기 있고 영향력 있는 수업으로 손꼽혔던 샌델 교수의 실제 하버드대 강의 〈Justice〉를 바탕으로 쓴 책이다. 자유지상주의에서 공리주의, 아리스토텔레스에서 존 롤스까지 실제 수업을 바탕으로 누구나 빠지는 도덕적 딜레마에서 무엇이 옳은 일인가를 가장 흥미롭고 도발적으로 풀어낸 역작으로 정치철학의 중대한 질문을 오늘날의 골치 아픈 문제에 접목시켜 명쾌하게 대답한다. 
","정의론의 세계적 석학, 마이클 샌델 교수의 생기 넘치는 강의실로 초대한다!

정의론 분야의 세계적 학자이자, 공동체주의 이론의 대표적인 4대 이론가로 손꼽히는 샌델 교수의 실제 하버드대 강의 'Justice(정의)'를 바탕으로 쓴『정의란 무엇인가』. 7천명도 채 안 되는 학부생 가운데 무려 천 명의 학생들이 듣는 마이클 샌델의 'Justice(정의)'강의는 하버드대학교에서 가장 인기 있고 영향력 있는 수업으로 손꼽힌다. 자유사회의 시민은 타인에게 어떤 의무를 지는가, 정부는 부자에게 세금을 부과해 가난한 사람을 도와야 하는가, 자유시장은 공정한가, 진실을 말하는 것이 잘못인 때도 있는가, 도덕적으로 살인을 해야 하는 때도 있는가 등 우리가 시민으로 살면서 부딪히는 어려운 질문들을 설득력 있게 풀어간다.",63281,BOOK
엄마를 부탁해,신경숙 (지은이),50993,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설,9788936433673,"2011년 맨 아시아 문학상 수상작으로, 신경숙의 8번째 장편소설이다. 2007년 겨울부터 2008년 여름까지「창작과비평」에 연재된 작품이다. 지하철역에서 아버지의 손을 놓치고 실종된 어머니의 흔적을 추적하면서 기억을 복원하는 과정을 그렸다. 각 장은 전단지를 붙이고 광고를 내면서 엄마를 찾아 헤매는 자식들과 남편, 엄마의 시선으로 전개된다.","어머니로서 아내로서 여자로서 엄마는 어떤 인생을 살았을까?

우리 어머니들의 삶과 사랑을 절절하고 아름답게 그려낸 신경숙의 소설『엄마를 부탁해』. 2007년 겨울부터 2008년 여름까지 '창작과비평'에 연재되어 뜨거운 호응을 받았던 작품으로, 작가가  이후에 펴내는 여덟 번째 장편소설이다. 연재 후 4장으로 구성된 원고를 정교하게 수정하고, 100여 장에 달하는 에필로그를 덧붙였다. 

소설의 이야기는 시골에서 올라온 엄마가 서울의 지하철 역에서 실종되면서 시작된다. 가족들이 사라진 엄마의 흔적을 추적하며 기억을 복원해나가는 과정은 추리소설 같은 팽팽한 긴장감을 유지하면서 전개된다. 늘 곁에서 무한한 사랑을 줄 것 같은 존재였던 엄마는 실종됨으로써 가족들에게 새롭게 다가오고 더욱 소중한 존재가 된다. 

각 장은 엄마를 찾아 헤매는 자식들과 남편, 그리고 엄마의 시선으로 펼쳐진다. 딸, 아들, 남편으로 관점이 바뀌면서 이야기가 펼쳐질 때마다 가족들을 위해 평생을 헌신해온 엄마의 모습이 생생하게 되살아난다. 각자가 간직한, 그러나 서로가 잘 모르거나 무심코 무시했던 엄마의 인생과 가족들의 내면을 섬세하게 그려내고 있다.",83806,BOOK
화내지 않는 연습,"코이케 류노스케 (지은이), 양영철 (옮긴이)",70238,국내도서>자기계발>힐링>마음 다스리기,9788950929152,"사람들은 누구나 마음속에 크고 작은 화를 담고 살아간다. 이러한 분노의 감정들은 하루에도 몇 번씩 겉으로 드러나며 몸과 마음을 병들게 하고, 인간관계를 힘들게 만드는 원인이 된다. 베스트셀러 &lt;생각 버리기 연습&gt;의 저자인 코이케 류노스케 스님은 자꾸만 화를 내게 되는 마음의 구조를 설명하고, 행복을 파괴하는 부정적인 감정들을 다스려 평온해지는 법을 제시한다.","화를 내려놓는 순간 마음의 행복이 찾아온다

『화내지 않는 연습』은   등의 많은 베스트셀러를 낸 코이케 류노스케 스님의 저서로, 자꾸만 화를 내게 되는 마음의 구조를 설명하고 행복을 파괴하는 부정적인 감정을 다스려 평온해지는 법을 제시한다. 기존의 분노를 자극하는 정보를 가지고 ‘나’를 중심으로 충동적인 머릿속 스토리를 완성하는 마음의 구조에 대해 여러 예시를 통해 살펴본다. 그리고 자기중심적으로 해석하는 것이 아닌, 모든 것을 있는 그대로 받아들이는 마음의 규칙을 제시함으로서 화를 다스릴 수 있도록 도와준다. 화를 내게 하는 요소들, ‘욕망’ ‘분노’ ‘방황’의 본질을 분석하면서 이들을 줄이기 위한 레슨과 더 나아가 자신의 마음을 평온하게 다스려 좋은 감정을 내뿜고 장소의 분위기를 환기시키는 방법까지 제시하고 있다.",5332,BOOK
십대를 위한 재미있는 어휘 교과서 1,서보건 (지은이),1142,국내도서>청소년>청소년 인문/사회,9788958073215,"청소년들이 꼭 알아야 할 어휘.표현 100가지를 담은 책. 딱딱한 사전식 설명 방식을 지양하되 사전적 의미와 비유적 의미를 함께 다루었다. 어휘의 탄생 배경이 무엇인지, 그 말이 유행하게 된 시대 상황 및 사회적 배경은 무엇인지, 원뜻은 무엇이며 그 말은 어떤 계기로 변화하여 또 다른 비유적 표현을 낳았는지 등을 다양한 예와 함께 살펴본다.","청소년들이 꼭 알아야 할 어휘·표현을 정리한 교재『십대를 위한 재미있는 어휘 교과서』. 교과서 설명이 충분하지 못해 아쉽거나 신문 기사 등에 널리 쓰이지만 그 의미가 모호하거나 포털 사이트 지식검색에서 다수의 청소년들이 궁금해 하는 것을 위주로 선별하여 설명한다. 어휘의 탄생 배경이 무엇인지, 그 말이 유행하게 된 시대 상황 및 사회적 배경은 무엇인지, 원뜻은 무엇인지 등을 다양한 예와 함께 살펴본다. 어휘 설명 안에 파생어와 비슷한 표현 등 관련 어휘를 다루고 있다.",11485,BOOK
백설공주에게 죽음을,"넬레 노이하우스 (지은이), 김진아 (옮긴이)",51067,국내도서>소설/시/희곡>추리/미스터리소설>기타국가 추리/미스터리소설,9788991239685,"2010년 독일 아마존이 선정한 최고의 베스트셀러 중 하나이자 시리즈 전체가 6개월 이상 판매 순위 50위 안에 머무르며 주목을 받은 넬레 노이하우스의 '타우누스' 시리즈. 작가 자신이 사는 독일의 작은 마을 타우누스를 배경으로, 냉철한 카리스마 수사반장 보덴슈타인과 남다른 직감과 감성으로 곧장 사건의 핵심을 파고드는 당찬 여형사 피아 콤비가 등장하는 타우누스 시리즈 네번째 작품이다.","감출 수 없는 인간 내면의 어두운 본성과 마주하다!

어느 폐쇄적인 마을에서 일어난 사건을 그린 미스터리 소설 『백설공주에게 죽음을』. 독일의 작은 마을 타우누스를 배경으로 냉철한 카리스마 수사반장 보덴슈타인과 남다른 직감과 감성으로 사건을 풀어가는 여형사 피아 콤비의 활약을 그린 「타우누스 시리즈」의 네 번째 작품이다. 여자친구 둘을 죽이고 그 시체를 은닉했다는 죄명으로 10년 형기를 마치고 출소한 청년 토비아스. 그날의 기억이 없는 토비아스는 자신이 정말 살인을 했는지, 아니면 누명을 썼는지 알지 못한 채 마을 사람들의 괴롭힘을 당한다. 여기에 토비아스에게 이끌리면서 홀로 11년 전 사건을 조사하기 시작한 소녀 아멜리, 그리고 11년 전 사건에 관심을 갖게 된 보덴슈타인과 피아 형사가 합세하면서 마을에는 긴장감이 감도는데….",21155,BOOK
바보처럼 공부하고 천재처럼 꿈꿔라,신웅진 (지은이),32663,국내도서>청소년>청소년 인물,9788976772435,반기문 유엔 사무총장이 세계의 청소년에게 전하는 꿈과 희망의 메시지. '외교관'이라는 꿈의 씨앗을 가슴속에 품었던 한 시골 소년이 많은 역경을 이겨내고 마침내 '세계의 대통령'이 되기까지의 과정을 담은 우리 시대의 희망 이야기이다.,,42433,BOOK
