title,author,genre_id,genre,ISBN,description_aladin,description_naver,salesPoint,mallType
달에게 들려주고 싶은 이야기 - 신경숙 짧은 소설,신경숙 (지은이),50993,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설,9788954620666,"'지금까지와는 다른' 글, '달이 듣고 함빡 웃을 수 있는 이야기', '달이 듣고 고개를 끄덕거리는 이야기'를 엮은 짧은 소설집 &lt;달에게 들려주고 싶은 이야기&gt;는 작가 신경숙의 작품들 가운데 가장 경쾌하고 명랑한 작품집이 아닐까 싶다.","신경숙이 들려주는 스물여섯 개의 보석 같은 이야기!

신경숙의 짧은 소설 『달에게 들려주고 싶은 이야기』. 산다는 것과 사랑하고 사랑받는 것에 대한 이야기, 일상의 순간들에 스며들어 그리움이 되고 사랑이 되는 것들에 대한 이야기를 들려준다. 우리 문단을 대표하는 작가 신경숙이 명랑하고 상큼한 유머로, 반짝이는 스물여섯 편의 짧은 소설들을 풀어놓았다. 달에게 우리의 이야기들을 들려주는 짧은 형식의 글이자, 달이 듣고 함빡 웃을 수 있는 이야기들을 엮었다. 

조용한 마을을 소란스럽게 한 젊은 목사와 스님의 이야기, 고양이 사료를 먹는 까치들 이야기, 여동생이 미국으로 떠난 후 언니에게 매일 아침 전화하는 시골 어머니 이야기 등등…. 평범하고 소소한 일상에서 아름다운 것들을 발견해내는 작가 특유의 감수성에 은근슬쩍 유머가 더해진다. 그런 웃음 뒤에는 세상이 결국 각자의 자리에서 성실하게 삶을 일구어나가는 사람들로 인해 조금씩 나아지고 있다는 깨달음이 뒤따른다.",11542,BOOK
어떻게 살 것인가 - 힐링에서 스탠딩으로!,유시민 (지은이),51378,국내도서>인문학>교양 인문학,9788965132288,"정치인에서 자유인으로 돌아와 내놓은 유시민의 첫 번째 책. 정치인 유시민에 가려져 있었던 자연인 유시민의 사람과 자연, 사회와 역사에 대한 생각을 온전하게 보여준다. 이 책을 쓰는 작업은 그에게 자신의 미래를 새롭게 고민하고 설계하는 과정이었다.","자유인으로 돌아온 유시민, '어떻게 살 것인지'에 대해 되짚어본다!

정치인에서 자유인으로 돌아와 내놓은 유시민의 『어떻게 살 것인가』. 세상의 변화를 누구보다 예민하게 감지하면서 한 걸음 앞서 시대와 삶의 과제를 고민해 왔던 유시민이 정치시장을 떠나 지식시장으로 복귀하여 내놓은 첫 책이다. 이 책에서 유시민은 도덕을 설교하거나 당위를 주장하지 않는다. 세상을 바로세우기 위한 사상이나 이론을 설파하지 않는다. 누군가를 드러내 놓고 비판하거나 위로할 생각도 없어 보인다. 자기 자신의 삶을 냉정하게 성찰하면서 인생의 기쁨과 아픔, 세상의 불의와 부조리를 어떻게 바라보고 다루어야 하는지 이야기한다. 

삶과 죽음, 개인과 사회, 자유와 공동선, 진보와 보수, 신념과 관용, 욕망과 품격, 사랑과 책임, 열정과 재능 등 우리의 삶을 형성하는 물질적 정신적 요소들을 나름의 시각으로 해석한다. 우리의 생각과 행동을 지배하는 여러 관념들을 깊게 들여다보면서 인간의 존엄과 인생의 품격, 삶의 의미는 무엇인지, 숨 가쁘게 돌아가는 일상의 소용돌이 속에서 우리가 놓치고 잃어버린 것은 없는지 찬찬히 되짚어 본다.",36842,BOOK
꾸뻬 씨의 행복 여행,"프랑수아 를로르 (지은이), 이지연 (그림), 오유란 (옮긴이)",50921,국내도서>소설/시/희곡>프랑스소설,9788995501443,"마음의 병을 앓고 있는 사람들을 치료하던 정신과 의사가 행복의 참된 의미를 찾아 여행을 떠난다는 내용을 담은 책. 행복에 대한 자기중심적인 집착에서 벗어나 자신에 대한 진정한 이해와 화해가 이루어질 때, 그리고 세계와의 올바른 소통을 위해 노력할 때, 행복의 순간이 다가온다는 메시지를 전한다.","진정한 행복을 찾아 나선 꾸뻬 씨의 여행!

파리의 정신과 의사 꾸뻬 씨가 전하는 특별한 행복론 『꾸뻬 씨의 행복 여행』. 현대인의 우울한 마음의 원인을 진단하는 책들을 펴내며 작가로서도 명성을 얻고 있던 정신과 전문의 프랑수아 를로르가 환자들을 진료하며 얻은 경험과 생각들을 바탕으로 쓴 소설이다. 물질적인 풍요보다 정신적인 만족이 행복의 기준이 되어가는 시대, 복잡한 현대인의 심리의 핵심을 짚어보면서 누구나 공감할 수 있는 이야기로 마음을 움직인다. 교보문고와 함께하는 KBS 2TV 북토크쇼 《달빛프린스》의 세 번째 선정도서로, 배우 이보영이 추천했다.

성공한 정신과 의사 꾸뻬 씨. 그의 진료실은 언제나 많은 것을 갖고 있으면서도 스스로를 불행하다고 여기는 사람들로 넘쳐난다. 어느 날, 꾸뻬 씨는 자신 역시 행복하지 않다고 결론을 내린다. 마음의 병을 안고 찾아오는 사람들을 그 어떤 치료로도 진정한 행복에 이르게 할 수 없음을 깨달았기 때문이다. 마침내 꾸뻬 씨는 진료실 문을 닫고 여행을 떠난다. 그는 세계 여러 나라를 여행하며 무엇이 사람들을 행복하게 하고 불행하게 만드는지 ‘행복의 비밀’을 찾아 나선다. 어느덧 그의 수첩엔 행복의 비밀들이 하나둘 쌓이기 시작하는데….",39082,BOOK
적을 만들지 않는 대화법 - 사람을 얻는 마법의 대화 기술 56,"샘 혼 (지은이), 이상원 (옮긴이)",70227,국내도서>자기계발>협상/설득/화술>화술,9788995932582,"미국의 커뮤니케이션 전문가인 샘 혼이 자신이 직접 고안해낸 56가지 텅후(Tongue Fu:말로 하는 쿵푸)기법을 통해 적을 만들지 않는 대화법, 공격하지 않고 우아하게 이기는 기술, 원하는 것을 놓치지 않으면서도 늘 사람이 따르게 하는 대화 기술을 알려준다.","말로 상대방 제압하기! 우아하게 갈등을 조정하는 고품격 커뮤니케이션!

이 책은 공격하지 않고 우아하게 이기는 커뮤니케이션 기술을 전수한다. 속이 상하면 화가 나고 눈물부터 나는가? 속사포처럼 쏟아붓는 상대의 말 한마디에 반박 한번 제대로 못하고 얼굴만 붉어지는가? 무슨 문제만 생기면 바로 화부터 내는가? 저자는 이런 이들을 위해 언어적 공격에 어떻게 맞서야 하는지 알려준다.

본문은 이 기술을 '텅후(Tongue Fu)' 기술이라 명명하였다. 쿵후가 신체적 공격을 막아내는 것이라면, 텅후는 심리적 공격을 막아내는 정신적 무술이다. 누군가 공격을 해왔다 해도 마음과 입을 잘 다스려 언어적 모욕을 당하지 않고 자신 있게 행동할 수 있게 돕는다. 본문은 이 텅후 법칙을 다양한 예시, 유명인들의 조언과 함께 제시한다.

말 자체가 안 통하는 상대, 어떤 일이든 불평부터 하는 상대, 매우 분노한 사람 등을 다루고 그들로부터 협력을 이끌어내 원하는 것을 얻어내는, 거기다 늘 사람들이 따르게 하는 대화 기법을 설명한다. 특히 살아가면서 겪게 될 일상적인 갈등 상황이나, 상대의 공격에 바로 대처할 수 있는 구체적인 방법이 사안별로 잘 정리되어 있다.",24720,BOOK
"멈추면, 비로소 보이는 것들 - 혜민 스님과 함께하는 내 마음 다시보기","혜민 (지은이), 이영철 (그림)",51371,국내도서>에세이>한국에세이,9788965700609,"관계에 대해, 사랑에 대해, 마음과 인생에 대해, 머리로는 알지만 마음으론 잘 안 되는 문제들을 하나하나 해결해나갈 수 있도록 돕는 혜민 스님의 마음 매뉴얼. '영혼의 멘토, 청춘의 도반' 혜민 스님이 위로와 성찰의 메시지를 전한다. 마음이 힘들 때, 위로받고 싶을 때, 용기 내고 싶을 때 펼쳐보면 좋은 책이다.",,96915,BOOK
여성에게 드리는 100자의 행복,"이케다 다이사쿠 (지은이), 화광신문사 (옮긴이)",70218,국내도서>자기계발>여성의 자기계발,9788985802086,"자기 분야에서 성공하고, 멋진 연애와 사랑을 꿈꾸고, 삶을 올곧게 살아가고 싶다면 남성에게 기댈 것이 아니라 자신 안에 잠자고 있는 가능성을 찾아내 부단히 연마해야 한다고 주장하는 책이다.","SGI 회장 이케다 다이사쿠의 『여성에게 드리는 100자의 행복』. 여성이 행복하고 강하고 아름답게 살아가도록 이끄는 삶의 메시지를 듣게 된다. 일상에서 건져 올린 반짝반짝 빛나는 삶의 지혜를 배울 수 있다. 특히 자신의 분야에서 성공하면서 멋진 연애와 사랑, 그리고 올곧은 삶을 얻고 싶다면 남성에게 기대는 대신 자신 안에 잠자는 가능성을 찾아내 성장시켜야 함을 일깨운다.",5050,BOOK
새로 만든 먼나라 이웃나라 15 : 에스파냐,이원복 (지은이),48905,국내도서>어린이>사회/역사/철학>세계사,9788934962342,지난 34년 동안 전 국민들의 사랑을 한 몸에 받아왔던 이원복 교수의 &lt;먼나라 이웃나라&gt;가 마지막 여행지로 에스파냐를 선택했다. 화려한 그림과 최신의 세계 판도를 생생하게 담은 보다 풍성해진 현대사가 돋보인다.,"에스파냐의 역사를 만화로 명쾌하게 짚어내다!

세계를 만화 속에 담아낸 글로벌 시대 문화 통역자 이원복의 『새로 만든 먼나라 이웃나라』 제15권 《에스파냐》. 1981년 소년한국일보에서 첫 연재한 이후 34년간의 대장정을 이어온 《먼나라 이웃나라》의 마지막 여행지 '에스파냐'로 아이들을 초대하는 만화다. 유럽과 이슬람, 동양과 서양의 문명의 교차로를 잇는 에스파냐의 역사는 물론, 문화, 예술을 배워나간다. 

무적함대 아르마나를 통해 '해가 지지 않는 나라'를 건설한 대영제국보다 200년이나 먼저 유럽 전체를 지배하면서 최초로 신대륙에 진출한 대제국의 모습을 생생하게 그려나가고 있다. 세르반테스, 가우디, 달리, 발렌시아가 등 에스파냐에서 태어난 세계에서 가장 뛰어난 예술가들도 만난다. 특히 35년간 프랑코 독재를 겪고 다시 일어선 에스파냐의 역사는 모든 고난을 이겨내고 빛나는 대한민국을 건설한 우리 역사와 닮았음을 보여줌으로써 진한 공감을 자아내고 있다.",4264,BOOK
그래도 사랑하라 - 김수환 추기경의 영원한 메시지,전대식 (지은이),51376,국내도서>에세이>사진/그림 에세이,9788960652859,"김수환 추기경의 아름다운 죽음, 아름다운 마무리가 남긴 영원한 가르침. 추기경의 말씀 중 우리에게 필요한 가르침의 정수를 그분의 일상사진과 말씀에 담아, 시적인 영상과 함께 마음에 내려앉는 잠언은 이 책을 읽는 이들의 영혼을 선의 세계로 이끌어준다.","이 세상에서 사랑을 무척 많이 받아 고맙습니다. 서로 사랑하십시오!

김수환 추기경의 영원한 메시지 『그래도 사랑하라』. 온 국민을 진심으로 사랑하며 자신의 각막까지 이웃에게 바쳤지만 늘 자신을 죄인이라 채찍질하며 살아간 김수환 추기경의 인자한 미소와 따뜻한 마음, 고귀한 말씀과 추모 사진전시회 자료, 그리고 지인들이 제공한 자료들을 모아 엮은 책이다. 늘 우리를 위해 헌신하면서 낮은 곳을 둘러본 그의 아름다운 향기를 되새겨볼 수 있다.

명동대성당 종탑 십자가에 달이 걸린 야경을 무척이나 좋아해 달 밝은 밤에 외출했단 돌아올 때면 그 달빛 야경을 더 감상하려 언덕을 오르락내리락하기도 했고, 붉게 물들어가는 저녁 하늘을 바라보면 고향 풍경과 어머니 품이 느껴져 마음이 편해졌던 김수환 추기경의 일상적인 이야기, 조건 없이 자신을 내줄 만큼 사랑할 줄 아는 이가 가장 큰 자유를 누리는 사람임을, 인간은 진정으로 자신을 버림으로써 참된 자아를 성취할 수 있음을 일깨워주는 지혜를 담은 이야기까지 오롯이 만나볼 수 있다.",13106,BOOK
그냥 덮어둘 일이지 - 미당 서정주의 아우 우하 서정태 90세 시인이 들려주는 노래 90편,"서정태 (지은이), 권혁재 (사진)",51167,국내도서>소설/시/희곡>시>한국시,9788982121975,"미당 서정주의 아우 우하 서정태 시인의 평생 두 번째 시집이 발간되었다. 1986년 &lt;천치의 노래&gt;에 이어, 두 번째 내는 이 시집에는 미당 서정주의 동생으로 살아야 했던 지난 시간들이 인내와 성찰의 시 안으로 고스란히 녹아들어 있다.","시로 승화시킨 삶의 이야기!

미당 서정주의 아우 우하 서정태 시인이 들려주는 노래 90편 『그냥 덮어둘 일이지』. 90세 저자의 두 번째 시집으로 서정주의 동생으로 살아야 했던 지난 시간들을 인내와 성찰의 시 안에 오롯이 담아냈다. 미당문학관과 미당 생가 옆에 작은 초가집을 짓고 홀로 살아가며 삶을 노래하는 저자가 들려주는 시편들을 통해 느리고 고요하게 인내하는 삶을 엿볼 수 있다.

‘학이 우는 날’, ‘내 사랑하는 사람’, ‘가뭄과 바람꽃’, ‘물빛과 꽃향기’, ‘산다는 것’ 등의 도시의 소음과 거친 삶의 흔적들이 담기지 않은 고요한 시편들을 만나볼 수 있다. 90세 시인은 어떤 마음으로 무슨 생각을 하며 하루를 보내는지 살펴볼 수 있다. 사진작가 권혁재가 미당과 우하, 고창 선운사를 향한 사모와 애정으로 카메라 렌즈를 통해 담아낸 저자의 노래까지 만나볼 수 있다.",3543,BOOK
퇴마록 외전 : 그들이 살아가는 법,이우혁 (지은이),107414,국내도서>소설/시/희곡>호러.공포소설>한국 호러.공포소설,9788954620888,"출간 후 현재까지의 총 판매량이 1,000만 부에 달하는 블록버스터 판타지 &lt;퇴마록&gt;의 본편을 이루는 굵은 줄기에서 벗어난 이야기를 모은 단편집 &lt;퇴마록 외전&gt;이 &lt;퇴마록&gt; 첫 출간 20주년을 맞아 출간된다.","퇴마사들의 알려지지 않은 이야기를 만나다!

한국 장르소설의 전설 《퇴마록》의 옴니버스 단편집 『퇴마록 외전』. 《퇴마록》 첫 출간 20주년을 맞이하여, 본편의 굵은 줄기에서 벗어난 이야기들을 모은 책이다. 주요 사건 이면에 있던 퇴마사들의 인간적인 면모나 생활상, 이야기와 이야기를 잇는 연결고리, 간략하게 언급만 되었을 뿐 구체적으로 소개되지 않은 과거, 퇴마사 주변의 인물들이 겪는 이야기 등을 다루고 있다. 지금까지 볼 수 없었던 퇴마사들의 모습을 엿볼 수 있다. 

이 책에는 모두 다섯 편의 단편이 실려 있다. 현암과 박 신부와 준후가 한자리에 모여 퇴마행을 시작하기까지의 과정을 담은 《그들이 살아가는 법》, 현암과 박 신부의 첫 번째 퇴마행을 그린 《보이지 않는 적》, 준후가 처음 학교 가던 날의 사연을 담은 《준후의 학교 기행》, 현암과 승희의 풋풋하지만 조금은 슬픈 데이트 이야기 《짐 들어 주는 일》, 주기 선생의 또 다른 면모를 볼 수 있는 《생령 살인》 등 주로 ‘국내편’과 ‘세계편’ 시기에 해당되는 이야기들이다.",2552,BOOK
