title,author,genre_id,genre,ISBN,description_aladin,description_naver,salesPoint,mallType
정의란 무엇인가,"마이클 샌델 (지은이), 이창신 (옮긴이)",51449,국내도서>인문학>서양철학>윤리학/도덕철학,9788934939603,"전미 언론이 격찬하고 하버드대학교에서 가장 인기 있고 영향력 있는 수업으로 손꼽혔던 샌델 교수의 실제 하버드대 강의 〈Justice〉를 바탕으로 쓴 책이다. 자유지상주의에서 공리주의, 아리스토텔레스에서 존 롤스까지 실제 수업을 바탕으로 누구나 빠지는 도덕적 딜레마에서 무엇이 옳은 일인가를 가장 흥미롭고 도발적으로 풀어낸 역작으로 정치철학의 중대한 질문을 오늘날의 골치 아픈 문제에 접목시켜 명쾌하게 대답한다. 
","정의론의 세계적 석학, 마이클 샌델 교수의 생기 넘치는 강의실로 초대한다!

정의론 분야의 세계적 학자이자, 공동체주의 이론의 대표적인 4대 이론가로 손꼽히는 샌델 교수의 실제 하버드대 강의 'Justice(정의)'를 바탕으로 쓴『정의란 무엇인가』. 7천명도 채 안 되는 학부생 가운데 무려 천 명의 학생들이 듣는 마이클 샌델의 'Justice(정의)'강의는 하버드대학교에서 가장 인기 있고 영향력 있는 수업으로 손꼽힌다. 자유사회의 시민은 타인에게 어떤 의무를 지는가, 정부는 부자에게 세금을 부과해 가난한 사람을 도와야 하는가, 자유시장은 공정한가, 진실을 말하는 것이 잘못인 때도 있는가, 도덕적으로 살인을 해야 하는 때도 있는가 등 우리가 시민으로 살면서 부딪히는 어려운 질문들을 설득력 있게 풀어간다.",63281,BOOK
1Q84 3 - 10月-12月,"무라카미 하루키 (지은이), 양윤옥 (옮긴이)",50998,국내도서>소설/시/희곡>일본소설>1950년대 이후 일본소설,9788954611800,"최단 기간 밀리언셀러 돌파, 19주 연속 종합 베스트셀러 1위를 차지한 무라카미 하루키의 &lt;1Q84 3&gt;권. 덴고와 아오마메의 장이 교차되었던 1,2권과는 달리 3권에서는 덴고와 아오마메, 그리고 독자의 허를 찌르는 제3의 인물이 매 장을 번갈아 진행하게 된다. 과연 덴고와 아오마메는 서로 만나게 될 것인가? 그리고 두 사람은 두 개의 달이 뜨는 1Q84의 세계에서 벗어날 수 있을까?","당신의 하늘에는 몇 개의 달이 떠 있습니까?

무라카미 하루키가  이후 5년 만에 펴낸 장편소설『1Q84』제3권. 해마다 노벨상 후보에 거론되며, 일본은 물론 세계적으로 많은 사랑을 받고 있는 작가 무라카미 하루키. 그가 이번에는 두 남녀의 아련한 첫사랑 이야기인 동시에 '1Q84'를 헤쳐나가며 겪게 되는 환상적인 이야기를 그렸다. 압도적인 이야기의 강렬함과 흡인력이 돋보인다. 스타일리시한 여자 암살자 아오마메와 작가지망생 덴고. 꽉 막힌 고속도로의 비상계단을 내려오면서 다른 세계로 접어든 아오마메와, 천재적인 문학성을 가진 열일곱 소녀 후카에리를 만나 기묘한 사건에 휘말리게 된 덴고 앞에 '1Q84'의 세계가 펼쳐진다. 그들은 몇 개의 달이 떠 있는 하늘 아래에서 만나게 될까?",34049,BOOK
성균관 유생들의 나날 1 - 개정판,정은궐 (지은이),51125,국내도서>소설/시/희곡>로맨스소설>한국 로맨스소설,9788963710051,"<그녀의 맞선 보고서>, <해를 품은 달>의 작가 정은궐(블루플라워)이 조선시대를 배경으로 쓴 발랄한 로맨스소설이다. 병약한 남동생 대신 남장하고 과거를 보게 된 김윤희. 여자로서의 삶을 포기한 그녀 앞에 조선 최고의 신랑감으로 칭송이 자자한 이선준이 등장한다. 급기야 선준과 한방까지 쓰게 되고, 그와 정체모를 우정을 나누게 된 윤희. 여자임이 발각되는 날에는 자신의 죽음은 물론 멸문지화를 면할 수 없는데…","남장 유생의 아슬아슬한 성균관 생활이 시작된다!

남장 유생 김 낭자의 파란만장한 성균관 입성기『성균관 유생들의 나날』제1권. 유교와 당쟁, 성균관 유생들을 소재로 아기자기한 연애담을 유쾌하게 그려낸 소설이다. 남장 도령 '대물' 김윤희, 최고의 신랑감 '가랑' 이선준, 미친 말 '걸오' 문재신, 주색잡기의 대가 '여림' 구용하. 반궁의 '잘금 4인방'이 펼치는 좌충우돌 성균관 생활을 만날 수 있다.

병약한 남동생 대신에 남장을 하고 과거를 보게 된 김윤희. 여자로서의 삶을 포기한 그녀 앞에 조선 최고의 신랑감으로 칭송이 자자한 이선준이 등장한다. 윤희는 과거장에서 만나 첫눈에 반한 선준과 정체 모를 우정까지 나눈다. 게다가 나란히 왕의 눈에 들어 금녀의 반궁 성균관에 들어가 한방까지 쓰게 된다. 

여자임이 발각되는 날에는 자신은 물론, 가문도 멸문지화를 면할 수 없다. 하지만 윤희는 곱상한 외모와는 다른 강단 있는 성격 덕분에 본의 아니게 각종 사고들을 치게 된다. 그리고 선준은 베스트 프렌드 대물 도령 때문에 자신이 남색일지도 모른다는 고민을 하는데…. 생생하게 재현한 시대상이 돋보이며, 매력적인 '잘금 4인방'이 읽는 재미를 더해주는 소설이다.",19572,BOOK
못 가본 길이 더 아름답다,박완서 (지은이),52904,국내도서>에세이>명사에세이>문인에세이,9788972754671,"여성문학의 대표적 작가 박완서의 산문집. 사람과 자연을 한없이 따뜻한 시선으로 바라봄으로써 건져 올린 기쁨과 경탄, 감사와 애정이 고스란히 담겨 있다. “내 소유가 아니어도 욕심 없이 바라볼 수 있는 자유와 평화”를 누릴 수 있음과 “살아 있는 것들만이 낼 수 있는 기척”을 감지할 수 있음에 감사하는 작가의 마음을 느낄 수 있다. 또한, 죽음과 가까워진 생에 대한 노작가만의 성찰도 담겨 있다.","연륜과 깊은 성찰이 담긴 박완서의 산문집!

'우리 시대의 이야기꾼' 박완서가 4년 만에 펴낸 에세이『못 가본 길이 더 아름답다』. 올해로 등단 40주년이자 팔순을 맞이한 작가는 아직도 글을 쓸 수 있는 기력이 있어서 행복하다고 말한다. 계속해서 글을 쓸 수 있으며, 아직까지도 너무 많이 모르고 있는 것들에 감동받을 수 있는 삶은 작가에게 늘 새롭고 경이로운 시간으로 다가온다. 이번 산문집에서는 노작가의 연륜과 깊이 있는 성찰을 엿볼 수 있다. 자연에 대한 경이로움, 사람 사는 세상 속에서의 깨달음, 세상에 대한 따뜻한 관심과 애정의 글들이 담겨 있다. 김수환 추기경, 소설가 박경리, 박수근 화백 등 먼저 간 빛나는 사람들을 떠올리며 그들에 대한 가슴 찡한 그리움도 함께 털어놓았다.",19807,BOOK
미학 오디세이 세트 - 전3권,진중권 (지은이),50958,국내도서>예술/대중문화>예술/대중문화의 이해>미학/예술이론,9788989899716,"풀어 쓴 미학의 역사. 일반 독자들과 거리가 멀었던 미학을 대중과 친숙한 학문으로 인식시킨, 미학 입문서 분야의 스테디셀러다. 그간 저작권 문제 등 여러가지 사정으로 인해 여러 출판사에서 소개되었으나, 3권이 추가되며 휴머니스트 출판사에서 완간되었다.",,11411,BOOK
4개의 통장 - 평범한 사람이 목돈을 만드는 가장 빠른 시스템,고경호 (지은이),2225,국내도서>경제경영>재테크/투자>재테크/투자 일반,9788993285550,평범한 사람이 목돈을 만드는 가장 빠른 시스템으로 '자동 돈 관리 시스템'을 소개한다. '자동 돈 관리 시스템'은 통장 4개를 이용해 돈의 용도를 구분하여 자동으로 돈이 쌓이고 불어나게 하는 통장 관리의 기술이다. 소중하게 번 돈을 모으고 묶고 굴리며 부자의 길을 걷게 하는 비법을 알려준다.,"4개의 통장으로 구성된 돈 관리 시스템!

이 책은 일반인들이 땀 흘려 번 소중한 돈을 잘 관리하는 시스템을 소개한다. 통장 4개를 이용해 돈의 용도를 명확히 구분하고, 자동으로 돈이 쌓이고 불어나게 하는 통장 관리기술이다. 저자는 재테크의 기본인 '돈 관리'를 통해 생활 속에서 자연스럽게 그리고 건전하게 재테크에 접근할 수 있도록 도와준다. 

지출을 통제하고, 예비자금을 보유하고, 장기간 투자하는 습관을 계속 유지하기 위해 4개의 통장을 이용해 돈을 모으고, 묶고, 굴리는 방법을 알려준다. 여기서 말하는 4개의 통장은 급여 수령 및 고정 지출 관리용인 '급여 통장', 변동 지출 관리용인 '소비 통장', 예비 자금 관리용인 '예비 통장', 투자 관리를 위한 '투자 통장'이다.

저자가 상담했던 사례들과 자신의 실제 돈 관리 방식을 종합해 발견한 효과적인 시스템이다. 고수익을 얻는 재테크 비법이나 일급 투자 노하우를 알려주지는 않는다. 돈 관리에 명심해야 할 원칙과 투자 기본기를 전수한다. 어디서부터 어떻게 가정의 재무관리를 진행해야 할지 몰라 애태우는 이들에게 유용한 책이 될 것이다.",33269,BOOK
1Q84 1 - 4月-6月,"무라카미 하루키 (지은이), 양윤옥 (옮긴이)",50998,국내도서>소설/시/희곡>일본소설>1950년대 이후 일본소설,9788954608640,"전세계 독자가 손꼽아 기다려온 무라카미 하루키 5년 만의 신작 장편소설. 압도적인 이야기의 강렬함, 읽기를 멈출 수 없는 놀라운 흡인력, 이전 작품을 모두 끌어안으면서도 확연한 한 획을 긋는 무라카미 하루키 문학의 결정판.","당신의 하늘에는 몇 개의 달이 떠 있습니까?

무라카미 하루키가 〈어둠의 저편〉 이후 5년 만에 펴낸 장편소설『1Q84』제1권. 해마다 노벨상 후보에 거론되며, 일본은 물론 세계적으로 많은 사랑을 받고 있는 작가 무라카미 하루키. 그가 이번에는 두 남녀의 아련한 첫사랑 이야기인 동시에 '1Q84'를 헤쳐나가며 겪게 되는 환상적인 이야기를 그렸다. 압도적인 이야기의 강렬함과 흡인력이 돋보인다.

스타일리시한 여자 암살자 아오마메와 작가지망생 덴고. 꽉 막힌 고속도로의 비상계단을 내려오면서 다른 세계로 접어든 아오마메와, 천재적인 문학성을 가진 열일곱 소녀 후카에리를 만나 기묘한 사건에 휘말리게 된 덴고 앞에 '1Q84'의 세계가 펼쳐진다. 그들은 몇 개의 달이 떠 있는 하늘 아래에서 만나게 될까?

하루키는 이 작품을 쓰면서 바흐의 〈평균율 클라비어곡집〉 구성을 염두에 두었다고 말한다. 12음계를 균등하게 사용한 48곡을 1권과 2권에 절반씩 배치한 곡처럼, 이 소설도 1권 24장과 2권 24장으로 구성되어 있다. 특히 하루키의 다른 소설들과 마찬가지로 야나체크의 〈신포니에타〉, 마이클 잭슨의 〈빌리진〉 등 다양한 음악이 곳곳에 흐른다. [양장본]",46706,BOOK
스무살에 알았더라면 좋았을 것들 - 스탠퍼드대 미래인생 보고서,"티나 실리그 (지은이), 이수경 (옮긴이)",70241,국내도서>자기계발>20대의 자기계발,9788901108384,"스탠퍼드 대학의 ‘기업가정신과 혁신’ 강의를 정리한 것으로, 이 강의는 스탠퍼드의 많은 학생들에게 성공적인 미래인생을 설계할 실질적인 도구를 제공해주는 것으로 명성이 자자하다. 자신만의 방식으로 당당하게 행복을 찾고 나름의 성공을 일군 많은 이들의 사례와 혁신적이고 창의적인 방식으로 여러 과제들을 풀어나가는 스탠퍼드 학생들의 흥미로운 실례를 바탕으로 독자들에게 잠깐 멈춰서 지나온 길을 한번 돌아보고 남은 인생을 좀 더 행복하고 자신 있게 살아갈 방법을 모색하도록 독려한다.","불확실한 세상으로의 행복한 초대

진부하고 평범한 아이디어를 송두리째 뒤집어, 자신과 세상을 완전히 새로운 시각으로 바라보도록 돕는『스무살에 알았더라면 좋았을 것들』. 스탠퍼드대 티나 실리그 교수의 '기업가정신과 혁신' 강의를 정리한 것으로, 혁신적이고 창의적인 방식으로 여러 과제들을 풀어나가는 스탠퍼드 학생들의 흥미로운 실례와 자신만의 방식으로 당당하게 행복을 찾고 나름의 성공을 일군 많은 이들의 사례를 생생하게 보여준다. 미국을 필두로 독일, 일본, 대만, 중국 등 9개국에서 베스트셀러에 오르며 수많은 사람들에게 감동과 희망을 선사하였다.",14104,BOOK
21세기 먼나라 이웃나라 13 : 중국 1 근대 편 - 청나라의 멸망과 중화민국의 수립,"이원복 (지은이), 그림떼 (그림)",48905,국내도서>어린이>사회/역사/철학>세계사,9788934940241,"이원복 교수의 21세기 먼나라 이웃나라 시리즈 13권 중국 편. 중국의 역사와 문화를 재미있는 만화를 통해 보여주면서, 그들의 과거와 현재 미래를 동시에 파악하도록 한다. 국내 최초의 교양 학습 만화로 행간마다 넘치는 유머 감각, 번뜩이는 통찰력, 넓고 깊은 정보와 해설, 풍부한 읽을거리가 돋보인다.","중국의 화려하고 장대한 역사를 만화로 명쾌하게 짚어내다!

세계를 만화 속에 담아낸 글로벌 시대 문화 통역자 이원복의 『21세기 먼나라 이웃나라』 제13권  제1권 '근대편'. 중국의 화려하고 장대한 역사를 만화로 명쾌하게 짚어냈다. 중화사상을 바탕으로 다른 모든 나라를 내려다보던 중국이 민란과 반란뿐 아니라, 서양과 일본으로 인한 분열, 점령 등의 고통을 극복해내기까지를 따라가고 있다. 특히 미국과 어깨를 나란히 하는 G2로 불리면서 세계 최고의 강대국으로 재탄생하기까지를 세세하게 설명한다. 재미있게 읽어나가면서 중국의 어제와 오늘, 그리고 미래를 파악해나가도록 인도하고 있다. 올컬러로 담아낸 데다가, 관련된 사진까지 풍부하게 실어 시각적 만족감도 안겨줄 것이다.",4771,BOOK
규장각 각신들의 나날 1,정은궐 (지은이),51125,국내도서>소설/시/희곡>로맨스소설>한국 로맨스소설,9788963710020,"조선시대를 배경으로 쓴 발랄한 로맨스 소설 <성균관 유생들의 나날>의 후속작. 대물 김윤희, 가랑 이선준, 걸오 문재신, 여림 구용하, '반궁의 잘금 4인방'이 돌아왔다. <규장각 각신들의 나날>에서는 우리가 미처 알지 못 했던 정조의 참모습과 규장각에 관한 모든 것을 보여준다.","돌아온 반궁의 '잘금 4인방'

에 이은 두 번째 이야기『규장각 각신들의 나날』제1권. 돌아온 '잘금 4인방'의 더욱 파란만장해진 규장각 생활이 펼쳐진다. 그동안 우리가 미처 알지 못했던 정조의 모습과 규장각에 관한 다양한 이야기를 엿볼 수 있다. 또한 한층 두터워진 '잘금 4인방'의 우정을 만날 수 있다.
왕의 지나친 총애 덕분에 사이좋게 규장각으로 발령 난 잘금 4인방. 동생 윤식과 바꿔치기를 하려면 외관직 발령만이 살길이었던 윤희는 앞이 깜깜하다. 윤희와 윤식 남매의 사기행각은 이제 그들만의 문제를 벗어나, 발각되는 날엔 윤희의 가문은 물론 선준의 인생, 위세 높은 좌의정 대감 댁이 쑥대밭이 될 상황이다. 
수염도 안 나는 주제에 규장각에 출근하는 것만도 몸이 떨릴 일인데, 윤희의 정체를 안 좌의정 대감의 진노는 윤희의 앞날에 짙은 먹구름을 드리운다. 급기야 선준과 윤희의 혼사마저 중단되는데….",16178,BOOK
