title,author,genre_id,genre,ISBN,description_aladin,description_naver,salesPoint,mallType
"그건, 사랑이었네",한비야 (지은이),51371,국내도서>에세이>한국에세이,9788971848173,"'바람의 딸' 한비야가 2009년 7월, 8년 6개월간 긴급구호 팀장으로 일해온 국제 NGO 월드비전을 그만두며 펴내는 책. 이번 책에서 한비야는 자신만의 공간인 집으로 독자들을 초대하여 따뜻한 차 한 잔을 나누면서 서로의 고민을 이야기하고 현장에서의 자신을 돌아본다. 한비야의 맨얼굴이 드러나는 책이다.","모두 함께 행복한 세상을 위해 우리는 어떤 일을 해야 할까? 조용한 집으로 돌아와 당신에게 들려주는, 한비야 그녀가 꿈꾸는 세상!

8년 6개월간 NGO 월드비전에서 활동해온 한비야가 전하는 진솔한 고백 『그건 사랑이었네』. 늘 새로운 도전으로 감동을 자아내던 한비야가 월드비전을 그만두며 전하는 가슴 뛰는 이야기를 만나보자. 한비야는 세계의 오지를 누비며 도전 의식을 불태우거나 긴급구호 현장에서 뛰는 활동가의 모습을 보여 왔다. 그러나 이번에는 자신만의 공간인 집으로 우리를 초대하여 고민을 이야기하고 자신을 돌아보는 속내를 가감 없이 보여준다.

이 책은 총 4장으로 구성되어 있다. 어두운 현실에서도 행복과 용기를 갖고 자신을 사랑하자는 메시지를 담은 제1장 「난 내가 마음에 들어」는 한비야 특유의 밝은 에너지가 전해진다. 열정과 에너지 뒤에 가려진 그녀의 고뇌를 엿보는 제2장 「내가 날개를 발견한 순간」. 제3장 「푯대를 놓치지 않는 법」은 한비야의 성장을 지켜볼 수 있는 장으로 솔직담백한 이야기를 전한다. 

제4장 「우리는 모두 같은 아침을 맞고 있어」는 우리의 도움이 필요한 세계 저편의 사람들에 대해 알아본다. 한비야의 숨겨진 진심이 담겨진 이 에세이는 아무리 현실이 고단해도 우리가 잊지 말아야 할 지구 공통의 문제에 대한 진정성 있는 성찰을 펼쳐낸다. 또한 한비야는 그동안 쑥스럽고 어색해서 털어 놓지 못한 소소한 속사정을 친구에게 이야기하듯 털어 놓는다.",33414,BOOK
1Q84 1 - 4月-6月,"무라카미 하루키 (지은이), 양윤옥 (옮긴이)",50998,국내도서>소설/시/희곡>일본소설>1950년대 이후 일본소설,9788954608640,"전세계 독자가 손꼽아 기다려온 무라카미 하루키 5년 만의 신작 장편소설. 압도적인 이야기의 강렬함, 읽기를 멈출 수 없는 놀라운 흡인력, 이전 작품을 모두 끌어안으면서도 확연한 한 획을 긋는 무라카미 하루키 문학의 결정판.","당신의 하늘에는 몇 개의 달이 떠 있습니까?

무라카미 하루키가 〈어둠의 저편〉 이후 5년 만에 펴낸 장편소설『1Q84』제1권. 해마다 노벨상 후보에 거론되며, 일본은 물론 세계적으로 많은 사랑을 받고 있는 작가 무라카미 하루키. 그가 이번에는 두 남녀의 아련한 첫사랑 이야기인 동시에 '1Q84'를 헤쳐나가며 겪게 되는 환상적인 이야기를 그렸다. 압도적인 이야기의 강렬함과 흡인력이 돋보인다.

스타일리시한 여자 암살자 아오마메와 작가지망생 덴고. 꽉 막힌 고속도로의 비상계단을 내려오면서 다른 세계로 접어든 아오마메와, 천재적인 문학성을 가진 열일곱 소녀 후카에리를 만나 기묘한 사건에 휘말리게 된 덴고 앞에 '1Q84'의 세계가 펼쳐진다. 그들은 몇 개의 달이 떠 있는 하늘 아래에서 만나게 될까?

하루키는 이 작품을 쓰면서 바흐의 〈평균율 클라비어곡집〉 구성을 염두에 두었다고 말한다. 12음계를 균등하게 사용한 48곡을 1권과 2권에 절반씩 배치한 곡처럼, 이 소설도 1권 24장과 2권 24장으로 구성되어 있다. 특히 하루키의 다른 소설들과 마찬가지로 야나체크의 〈신포니에타〉, 마이클 잭슨의 〈빌리진〉 등 다양한 음악이 곳곳에 흐른다. [양장본]",46706,BOOK
아이의 사생활,EBS 아이의 사생활 제작팀 (지은이),51773,국내도서>좋은부모>육아>성장/발달,9788952755988,"2008년 2월 EBS에서 방송되어 화제를 모은 다큐멘터리 ‘아이의 사생활’을 바탕으로 엮은 책. 인간 내면에 대한 탐구와 이해가 밑바탕이 된 자녀양육 해법을 제시하여 과학 다큐는 딱딱하다는 선입견을 깨고 시청자와 언론의 찬사를 받은 원작의 감동은 그대로 남기고, 구체적인 실천 방안을 더한 책이다. 
","당신이 알지 못한 아이의 모든 것!

국내 최초, 최대의 과학적인 실험 40여 회를 통해 아이의 모든 것을 밝히는 『아이의 사생활』. 1년간의 취재를 거쳐 2008년 2월에 방송되어 센세이션을 불러일으킨 EBS TV 다큐멘터리 을 옮겨냈다. 아이를 둔 부모를 위한 양육 다큐멘터리로서의 가치뿐 아니라, 인간에 대한 근원적인 궁금증을 풀어준 교양 프로그램으로서의 의미를 품은 에 미처 담아내지 못한 이야기도 공개하고 있다. 심리학, 교육학, 사회학, 그리고 철학을 아우르는 국내 최초, 최대의 과학적인 실험 40여 회를 명쾌하게 분석하여, 인간 내부에 대한 탐구와 이해가 바탕이 된 자녀양육법을 소개한다. 특히 아이가 가진 무한하고 놀라운 가능성을 밝히고 있다. 어른이 막연히 생각해온 아이의 성품과 지능, 그리고 남자와 여자의 차이 등을 과학적으로 증명해낸다. 쉽게 내용을 파악하고 공감할 수 있도록 꾸몄다.",23194,BOOK
1Q84 2 - 7月-9月,"무라카미 하루키 (지은이), 양윤옥 (옮긴이)",50998,국내도서>소설/시/희곡>일본소설>1950년대 이후 일본소설,9788954608657,"전세계 독자가 손꼽아 기다려온 무라카미 하루키 5년 만의 신작 장편소설. 압도적인 이야기의 강렬함, 읽기를 멈출 수 없는 놀라운 흡인력, 이전 작품을 모두 끌어안으면서도 확연한 한 획을 긋는 무라카미 하루키 문학의 결정판.","당신의 하늘에는 몇 개의 달이 떠 있습니까?

무라카미 하루키가  이후 5년 만에 펴낸 장편소설『1Q84』제2권. 해마다 노벨상 후보에 거론되며, 일본은 물론 세계적으로 많은 사랑을 받고 있는 작가 무라카미 하루키. 그가 이번에는 두 남녀의 아련한 첫사랑 이야기인 동시에 '1Q84'를 헤쳐나가며 겪게 되는 환상적인 이야기를 그렸다. 압도적인 이야기의 강렬함과 흡인력이 돋보인다.

스타일리시한 여자 암살자 아오마메와 작가지망생 덴고. 꽉 막힌 고속도로의 비상계단을 내려오면서 다른 세계로 접어든 아오마메와, 천재적인 문학성을 가진 열일곱 소녀 후카에리를 만나 기묘한 사건에 휘말리게 된 덴고 앞에 '1Q84'의 세계가 펼쳐진다. 그들은 몇 개의 달이 떠 있는 하늘 아래에서 만나게 될까?

하루키는 이 작품을 쓰면서 바흐의  구성을 염두에 두었다고 말한다. 12음계를 균등하게 사용한 48곡을 1권과 2권에 절반씩 배치한 곡처럼, 이 소설도 1권 24장과 2권 24장으로 구성되어 있다. 특히 하루키의 다른 소설들과 마찬가지로 야나체크의 , 마이클 잭슨의  등 다양한 음악이 곳곳에 흐른다. [양장본]",41189,BOOK
도가니 - 공지영 장편소설,공지영 (지은이),50993,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설,9788936433703,"Daum 연재 시 누적조회수 1100만을 넘은 공지영의 장편소설. 2005년 TV 시사고발 프로그램을 통해 세상에 알려진 광주의 모 장애인 학교에서 자행된 성폭력 사건에 대한 취재를 바탕으로 씌어진 소설로, 거짓과 폭력의 도가니 속에서 쏘아올린 용기와 희망에 대한 이야기를 담고 있다.","거짓과 폭력의 도가니 속에서 피어난 용기와 희망!

우리 문단의 대표적인 작가 공지영의 소설『도가니』. 현실의 부조리를 파헤치는 통찰력, 불합리와 모순에 맞서는 정직성, 동시대 사람들과 호흡하는 감수성으로 많은 사랑을 받아온 작가 공지영이 2년 만에 펴낸 장편소설이다. 광주의 한 장애인학교에서 있었던 실제 사건을 바탕으로 선과 악, 진실과 거짓이라는 보편적인 주제를 흥미진진하게 다루고 있다.  

아내의 주선으로 남쪽 도시 무진에 있는 청각장애인학교 '자애학원'의 기간제교사 자리를 얻어 내려가게 된 강인호. 한 청각장애아가 기차에 치여죽은 사고가 나도 그것을 쉬쉬하는 교장과 교사들, 무진경찰서 형사 사이에서 그는 이상함을 느낀다. 그리고 부임 첫날 우연히 듣게 된 여자화장실의 비명소리로 점차 거대한 폭력의 실체를 알아가게 된다. 

장애아들에 대한 구타와 성폭행이 빈번하게 벌어지는 학교. 강인호는 대학 선배이자 무진인권운동센터 간사인 서유진, 최요한 목사, 피해 학생의 어머니 등과 함께 사건의 실체를 파헤치고 세상에 알리려 한다. 하지만 자애학원과 결탁한 교육청, 시청, 경찰서, 교회 등 무진의 기득권세력들은 사건을 무마하기 위해 비열한 수단과 방법을 동원하는데….",31517,BOOK
서른 살이 심리학에게 묻다 - 대한민국 30대를 위한 심리치유 카페,김혜남 (지은이),51514,국내도서>인문학>심리학/정신분석학>교양 심리학,9788901078588,"심리학이 서른 살의 삶과 일, 사랑, 인간관계에 대해 들려주고 싶은 이야기들을 담고 있는 책. 지은이 김혜남은 ‘내 인생, 도대체 뭐가 문제인 걸까? 진정 내가 원하는 것은 무엇일까? 내게도 다시 사랑이 올까?’ 등을 고민하며 방황하는 서른 살을 위해 35개의 테마로 나누어 삶이 외롭고 우울한 진짜 이유들을 분석한다.","내 인생, 도대체 뭐가 문제인 걸까? 진정 내가 원하는 것은 무엇일까? 내게도 다시 사랑이 올까?

서른살의 삶과 사랑, 일에 관하여 이야기한『서른살이 심리학에게 묻다』. 이 책은 인생의 전환기인 30대에 들어선 젊은이들이 느끼는 불안과 자립에 관한 조언을 담고 있다. 갑작스레 어른들의 사회로 던져진 채 느껴야하는 낯설은 감정과 다시는 올 것 같지 않은 사랑에 대한 고민, 직장내에서의 인간관계와 자신의 욕망에 충실하게 대하는 방법 등을 정신과 의사인 저자가 심리학적으로 35가지 테마로 나눠 조언한다. 그리고 왜 서른 살은 마음먹은 만큼 성공할 수 있는지, 왜 더 뜨겁고 간절하게 사랑할 수 있는지, 왜 마음껏 행복해질 수 있는지를 밝힌다. 저자는 서른 살에게 말한다.",21646,BOOK
일의 기쁨과 슬픔,"알랭 드 보통 (지은이), 정영목 (옮긴이)",51373,국내도서>에세이>외국에세이,9788957091593,"<여행의 기술> <불안> 등을 통해 '일상성의 발명가'라 불리며 깊은 인상을 남긴 알랭 드 보통의 2009년 신작 에세이. 로켓 과학자에서 비스킷 공장 노동자, 유조선 일등항해사부터 택배 배달원에 이르기까지, 알랭 드 보통 특유의 위트와 통찰의 그물망에 걸려든 '일의 세계', 그 속의 기쁨과 슬픔에 관한 이야기를 담았다.",,5219,BOOK
배움 - 김대중 잠언집,"김대중 (지은이), 최성 (엮은이)",52906,국내도서>에세이>명사에세이>기타 명사에세이,9788992555128,2000년 노벨평화상을 수상한 김대중 전 대통령의 잠언집이다. 일생 동안 '무엇이 될까보다 어떻게 살까'를 고민했던 사람. 생명의 위협에도 극심한 좌절의 순간에도 다시 일어서기를 주저하지 않던 사람. 스스로 생의 고통부터 환희까지 몸소 겪고 그 안에서 끊임없이 고민하고 사유했기에 그가 남긴 잠언들은 뜨겁고 희망차다.,"노벨평화상 수상자 김대중의 잠언을 읽다!

제15대 대한민국 대통령 김대중의 잠언집, 『배움』. 10대 때는 인생이 길다는 생각에 지루해하고, 20대 때는 이곳저곳에 휩쓸려 다니느라 바쁘다. 그러다가 30대가 되면 10대 때와 20대 때보다 시간이 빠르게 흘러간다고 느끼게 될 것이다. 그리고 10대 때와는 다르게 인생이 짧다는 것을 깨닫게 된다. 뒤돌아서서 후회하지 않으려면 어떤 삶을 살아야 할까? 

이 책은 그러한 고민으로 삶에 지쳐 길을 잃어버린 젊은이들에게 123가지 울림을 전하는 잠언집이다. 우리의 인생길에는 먼저 살아본 사람의 진심 어린 조언이 필요하다. 그래서 어떤 일을 위해 나를 내던져야 하는지 등 인생의 비밀을 가르쳐주는 사람을 만난다는 것은 축복이나 다름없다. 

저자의 잠언은 이처럼 우리가 요구하는 먼저 살아본 사람의 역할을 해내고 있다. 80여 년이라는 시간 동안 환희와 희망의 순간뿐 아니라, 절망과 고난을 순간을 울고 웃고 배우면서 온몸으로 부딪쳐 이겨낸 저자가 깨달은 인생의 지혜를 가득 담았다. 아울러 우리의 인생은 '무엇이 되느냐?'가 아닌, '어떻게 사느냐?'에 따라 완성된다는 것을 일깨우고 있다. 아름다운 풍경을 찍은 갈색 톤의 사진을 함께 담아 우리의 감성을 사로잡는다.",3888,BOOK
엄마를 부탁해,신경숙 (지은이),50993,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설,9788936433673,"2011년 맨 아시아 문학상 수상작으로, 신경숙의 8번째 장편소설이다. 2007년 겨울부터 2008년 여름까지「창작과비평」에 연재된 작품이다. 지하철역에서 아버지의 손을 놓치고 실종된 어머니의 흔적을 추적하면서 기억을 복원하는 과정을 그렸다. 각 장은 전단지를 붙이고 광고를 내면서 엄마를 찾아 헤매는 자식들과 남편, 엄마의 시선으로 전개된다.","어머니로서 아내로서 여자로서 엄마는 어떤 인생을 살았을까?

우리 어머니들의 삶과 사랑을 절절하고 아름답게 그려낸 신경숙의 소설『엄마를 부탁해』. 2007년 겨울부터 2008년 여름까지 '창작과비평'에 연재되어 뜨거운 호응을 받았던 작품으로, 작가가  이후에 펴내는 여덟 번째 장편소설이다. 연재 후 4장으로 구성된 원고를 정교하게 수정하고, 100여 장에 달하는 에필로그를 덧붙였다. 

소설의 이야기는 시골에서 올라온 엄마가 서울의 지하철 역에서 실종되면서 시작된다. 가족들이 사라진 엄마의 흔적을 추적하며 기억을 복원해나가는 과정은 추리소설 같은 팽팽한 긴장감을 유지하면서 전개된다. 늘 곁에서 무한한 사랑을 줄 것 같은 존재였던 엄마는 실종됨으로써 가족들에게 새롭게 다가오고 더욱 소중한 존재가 된다. 

각 장은 엄마를 찾아 헤매는 자식들과 남편, 그리고 엄마의 시선으로 펼쳐진다. 딸, 아들, 남편으로 관점이 바뀌면서 이야기가 펼쳐질 때마다 가족들을 위해 평생을 헌신해온 엄마의 모습이 생생하게 되살아난다. 각자가 간직한, 그러나 서로가 잘 모르거나 무심코 무시했던 엄마의 인생과 가족들의 내면을 섬세하게 그려내고 있다.",83806,BOOK
미실 - 2005년 제1회 세계문학상 수상작,김별아 (지은이),50993,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설,9788974562700,"1억원 고료 제1회 세계문학상 당선작. 신라시대 왕을 색으로 섬겨 황후나 후궁을 배출했던 모계 혈통 중 하나인 대원신통의 여인으로 태어나 진흥제, 진지제, 진평제를 섬기면서 신라 왕실의 권력을 장악한 미실의 일대기를 그린 소설이다.",,12342,BOOK
