title,author,genre_id,genre,ISBN,description_aladin,description_naver,salesPoint,mallType
오만과 편견,"제인 오스틴 (지은이), 윤지관, 전승희 (옮긴이)",50919,국내도서>소설/시/희곡>영미소설,9788937460883,"제인 오스틴의 대표작 <오만과 편견>이 보다 정확하고 말끔한 번역으로 재출간됐다. 역자인 윤지관과 전승희는 10여 년에 걸친 기간 동안 철저한 원문대조를 통해, 본래의 의미와 문체를 생생하게 되살려내기 위해 노력했다고.","원문에 충실한 정확한 번역으로 만나는 『오만과 편견』!

전혀 새로운 번역, 원문에 충실한 정확한 번역으로 만나는 『오만과 편견』.  영국인들이 가장 사랑하는 작가로 꼽힌 제인 오스틴의 대표작이자 출세작이다. 이 책은 10년에 걸친 기간 동안 철저한 원문 대조를 통해 원래의 의미와 문체를 생생히 살려낸 완역본으로, 원작의 가치와 재미를 그대로 살려내고자 했다. 

특히, 기본의 번역서에서 빈번하게 발생되는 오역이나 부정확한 번역을 없애고, 원작을 그대로 충실하게 재현하고자 했다. 또한 작가 제인 오스틴의 문체적인 특징이나 기법을 최대한 살렸고, 당시 시대상에 맞도록 적절한 표현을 찾아 번역하려고 노력했다. 무엇보다도 원작의 단어 하나하나의 의미도 빠뜨리지 않고 번역하되, 자연스러운 한국어로 읽힐 수 있도록 했다. 

하트포드셔의 작은 마을에 사는 베넷 가에는 다섯 자매 중에서도 결혼적령기를 맞은 두 딸이 있었다. 온순하고 내성적인 맏딸 제인에 비해, 둘째 딸 엘리자베스는 인습에 사로잡히지 않고 재치가 넘치는 발랄한 아가씨이다. 제인은 근처에 이사 온 청년 빙리를 사랑하지만 신중하게 자기 애정을 숨기는데…….",45824,BOOK
배려 - 마음을 움직이는 힘,한상복 (지은이),2952,국내도서>자기계발>인간관계>인간관계,9788989313694,"성공이란, 상대가 원하는 것을 충실하게 주다 보면 자연스럽게 돌아오는 대가이다. 경쟁자를 쓰러뜨리거나 누군가를 밟고 일어선다고 해서 이룰 수 있는 것이 아니다. 성공 자체만을 목표로 하고 달려가는 사람은 결코 성공할 수 없다. '배려'와 '나눔'은 타인이 아닌 결국 나 자신을 위한 배려이다.","성공이란, 상대가 원하는 것을 충실하게 주다 보면 자연스럽게 돌아오는 대가이다. 경쟁자를 쓰러뜨리거나 누군가를 밟고 일어선다고 해서 이룰 수 있는 것이 아니다. 성공 자체만을 목표로 하고 달려가는 사람은 결코 성공할 수 없다. 



주인공 '위'는 수석으로 입사하여 회사 내에서 고속 승진을 계속하던 인물이다. 그런데 갑자기 정리대상으로 지목받는 프로젝트 1팀으로 발령을 받으면서 혼란에 빠진다. 거기다 그를 못 견뎌하며 집을 나간 아내는 이혼서류를 보내온다. ""왜 나에게만 이런 일이 생긴 거지?""



앞만 보고 무작정 달려온 현대인의 상징 '위'의 이야기를 통해 나누며 베푸는 생활이야말로 일과 가정에서 가장 성공적인 삶을 살 수 있는 길임을 보여주면서, 성공의 새로운 가치를 제시한다. '배려'와 '나눔'은 타인이 아닌 결국 나 자신을 위한 배려이다.",45623,BOOK
마시멜로 이야기,"호아킴 데 포사다, 엘렌 싱어 (지은이), 정지영, 김경환 (옮긴이)",70211,국내도서>자기계발>행복론,9788947525473,왜 나의 하루는 항상 똑같을까? 왜 나는 내일의 행복보다는 오늘의 달콤한 유혹 앞에 머뭇거리고 있을까? 이런 고민에 빠진 사람들을 위해 당대 최고의 동기부여가인 저자가 꿈과 용기의 시간으로 독자들을 초대한다.,120만 독자의 인생을 변화로 이끈 책! 삼성경제연구소와 대한민국 CEO들이 선정한 자기계발 필독서!! 왜 나의 하루는 똑같을까? 왜 나는 내일의 행복보다 오늘의 달콤한 유혹 앞에 머뭇거리고 있을까? 이런 고민에 빠진 사람들을 위해 당대 최고의 동기부여가인 저자가 꿈과 용기의 시간으로 독자들을 초대한다.,60566,BOOK
한국의 젊은 부자들,박용석 (지은이),2225,국내도서>경제경영>재테크/투자>재테크/투자 일반,9788992060011,"예전과 같은 고도성장기는 다시 돌아오지 않는 법, 이제 새로운 투자 마인드와 방법이 필요하다. 부동산을 비롯해 해외 펀드, 주식, 채권, 달러, 나아가 소비자금융업으로 수십억 재산을 일군 사람에 이르기까지 다양한 투자를 통해 부자의 반열에 오른 젊은이들의 생생한 성공 노하우를 담았다.",,8361,BOOK
살아 있는 것은 다 행복하라 - 법정 잠언집,"법정(法頂) (지은이), 류시화 (엮은이)",51637,국내도서>종교/역학>불교>불교 문학,9788995757703,"2006년, 법정 스님의 출가 50년을 기념하여 출간된 잠언집. 무소유, 자유, 단순과 간소, 홀로 있음, 침묵, 진리에 이르는 길과 인간 존재에 대한 성찰을 담았다. 류시화 시인이 스님이 남긴 글과 법문들 중에서 130여 편을 선별하여 엮었다. 사진작가 마이클 케나가 찍은 사진이 글과 함께 어우러져 있다.",,21229,BOOK
살아있는 과학 교과서 1 - 과학의 개념과 원리,"김태일, 고현덕, 최후남, 홍준의 (지은이), 통합과학 대안교과서 편찬위원회 (엮은이)",51002,국내도서>과학>기초과학/교양과학,9788958620914,"2002년 &lt;살아있는 한국사 교과서&gt;, 2005년 &lt;살아있는 세계사 교과서&gt;에 이어 2006년 출간돼 교육계와 출판계에 두루 반향을 일으켰던 &lt;살아있는 과학 교과서&gt;. 2009 개정 교육과정에 맞춘 용어와 시대 변화를 반영한 내용으로 새롭게 펴낸 것으로, 통합 과학적 접근과 실생활과 밀착된 과학 지식이 수록된 것이 가장 큰 장점이다.","청소년을 위한 대안교과서 『살아있는 과학 교과서』. 이 책은 과학을 왜 배우는지, 배우는 내용이 삶과 어떤 관련이 있는지 알려주고 과학적 현상과 주제를 종합적으로 이해할 수 있도록 서술하고 있다. 또한 통합 과학적 접근을 통해 과학과 철학, 윤리 등 인문학과의 성찰의 공간을 마련했고, 글과 그림 사진을 한 번에 연결할 수 있는 입체적인 편집과 실용적인 지식과 최신 과학 지식을 다루고 있다. 제1권 에서는 과학의 기초 개념과 원리를 이해하고 과학적 탐구과정과 사고과정을 익히는 방법을 알려준다.",5612,BOOK
틀려도 괜찮아,"마키타 신지 (지은이), 하세가와 토모코 (그림), 유문조 (옮긴이)",48824,국내도서>어린이>초등1~2학년>그림책,9788990611260,"""아는 사람 손 들어봐"", ""할 수 있는 사람 나와 봐""로 시작하는 수업 시간에 잘 모르는 아이, 자신이 없는 아이의 가슴은 오그라든다. 망설이는 초등학교 신입생들에게 교실이 틀려도 괜찮은 곳, 틀리면서 정답을 찾아가는 곳이라는 것을 깨닫게 해주는 그림 동화책이다.","틀린다고 뭐가 이상해. 틀리는 건 당연하다고.

『틀려도 괜찮아』는 초등학교에 막 입학한 아이들에게 교실은 틀려도 괜찮은 곳, 틀리며서 정답을 찾아가는 곳이라고 가르쳐 줍니다. 특히 다정하게 말을 거는 문체는 학교 생활에 대한 두려움을 갖고 있는 어린이에게 자신감을 가지라고 조근조근 다독이고 있습니다. 어린이의 눈높이에 맞춘 귀엽고 익살맞은 그림이 사랑스럽습니다.",39337,BOOK
끌리는 사람은 1%가 다르다,이민규 (지은이),70216,국내도서>자기계발>성공>성공학,9788984053229,"무슨 일이든 함께 하고 싶은 사람, 생각만 해도 기분이 좋아지는 사람은 분명 따로 있다. <1%만 바꿔도 인생이 달라진다>의 저자 이민규 심리학 박사가 새롭게 제안하는 행복과 성공을 위한 인간관계 리모델링 프로젝트. 직장동료와 고객, 상사 또는 친구, 가족 등 인간관계를 건강하게 만드는 25가지 비결을 제시한다. 인생의 성공 뒤에는 언제나 끌림이 있다.","매력적인 사람이 되는 비결은? 상대가 나한테 끌리게 만드는 1%의 차이!

『끌리는 사람은 1%가 다르다』는 행복한 인간관계를 위한 25가지의 셀프 리모델링을 제시한 책으로, 인간관계로 고민하는 사람들에게 유용한 해결의 실마리를 제공한다. 심리학자인 저자는 남들이 친해지고 싶은, 만나면 유쾌해지는, 그래서 다시 만나고 싶은 사람으로 거듭나는 방법을 알려준다. 

또한 인간관계 뒤에 숨은 심리를 명쾌하게 해명하여 인간관계와 비즈니스에서 원하는 바를 얻는 데 많은 도움이 될 것이다. 첫 만남, 관계의 발전, 지속되는 만남 등 3개 주제로 나누어 '다시 보고 싶은 인상을 남기는 방법, 상대방이 나를 계속 만나고 싶다고 느끼게 만드는 법칙, 효과적인 관계 유지 방안'을 설명한다.

특히 일상생활과 비즈니스 인간관계의 기본 원리가 너무 단순하다는 것, 실천은 어렵지만 그 결과는 인생을 유쾌하게 바꿔놓는다는 것을 재미있는 사례들로 인식시킨다. 아울러 책을 읽는 중간 중간 'Stop & Think'를 통해 자신의 행동을 돌아보고 다양한 대안들을 찾아 지금 당장 실천할 수 있는 기회를 제공한다.

☞ 이 책의 독서 포인트!
'이렇게 해야 한다', '이렇게 하라'고 강요하지 않고 일상생활에서 누구나 겪었을 듯한 사례들을 제시하여 자신의 행동을 되돌아보게 한다. 그리고 끌리는 사람과 다시는 보고 싶지 않은 사람의 차이를 자연스럽게 파악하도록 하였다.",35587,BOOK
경제학 콘서트,"팀 하포드 (지은이), 김명철 (옮긴이)",88010,국내도서>경제경영>[경제경영 사상가 20인]>팀 하포드,9788901054889,높은 가격의 스타벅스 커피가 잘 팔리는 이유는 무엇일까? 마트에 가면 왜 항상 예상했던 것보다 많은 돈을 쓰게 될까? 보험에 가입하고 나면 사고가 많이 발생하는 원인은? 이 책은 현대인에게 꼭 필요한 경제원리를 쉽게 알려주는 동시에 경제학적 사고방식으로 세상을 보는 법을 알려주는 경제학 안내서다.,"커피 한 잔의 가격부터 중고차 매매의 비밀까지, 복잡한 세상을 이해하는 명쾌한 경제학의 세계

이 책은 경제학의 고전이라고 일컬어지는 리카도의 이론에서부터 최근의 노벨 경제학 수상 이론에 이르기까지 각종 이론들을 알기 쉽게 설명하고 있다. '왜 쓸 만한 중고차를 살 수 없을까?', '어떻게 한국과 중국은 그토록 짧은 기간에 성장할 수 있었나?', '왜 가난한 나라는 계속 가난할까?', '스타벅스나 슈퍼마켓은 우리 호주머니의 돈을 한푼이라도 더 차지하기 위해 어떻게 머리를 쓰고 있을까?' 등의 흥미롭고 재치있는 이야기들로 가득하다.

이처럼 주변에서 쉽게 접할 수 있는 적절한 사례를 통해 희소성, 내부정보, 효율성, 시장의 힘, 게임이론 등 중요한 경제학의 개념들을 은연중에 다루면서 이러한 힘들이 우리의 경제생활과 일상에 어떠한 영향을 미치고 있는지를 조명한다. 경제원리를 쉽게 알고자 하는 사람에게, 이 책은 경제학적 사고방식으로 세상을 보는 법을 알려주는 유익한 경제학 안내서가 될 것이다.",23736,BOOK
우리들의 행복한 시간,공지영 (지은이),50993,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설,9788971844298,"<봉순이 언니> 이후 7년, 공지영의 신작 장편소설이 출간됐다. 작가는 이 소설을 쓰는 내내 이런 생각을 했다고 한다. ""'생명'이란 살아 있으라는 명령""이며, ""때론 살아서 이 생을 견디는 것이 죽음보다 괴로울 수도 있겠지만, 어떠한 목숨이라도 분명 유지할 가치는 충분하다.""",,30113,BOOK
