title,author,genre_id,genre,ISBN,description_aladin,description_naver,salesPoint,mallType
살아 있는 동안 꼭 해야 할 49가지,"탄줘잉 (엮은이), 김명은 (옮긴이)",70211,국내도서>자기계발>행복론,9788989313496,"'일기와 자서전 쓰기, 날마다 15분씩 책 읽기, 악기 하나 배워보기, 어려운 사람들을 위해 기부하기...' 우리가 살아 있는 동안 지금 바로 실행에 옮겨야 할 49가지를 감동적인 이야기와 그림으로 담아낸 따뜻한 에세이집이다.",,24579,BOOK
만화로 보는 그리스 로마 신화 19 - 오디세우스의 복수,"토마스 불핀치 (지은이), 이광진 (엮은이), 서영 (그림)",48910,국내도서>어린이>사회/역사/철학>신화/종교,9788990103192,"이번 권은 2000년 만화대상 학습만화 부문에서 문화관광부 장관상을 받은 서영이 그림을 맡았다. 긴 여행 끝에 드디어 고향에 돌아온 오디세우스와 수많은 구혼자를 물리친 페넬로페, 그들의 아들 텔레마코스의 이야기가 펼쳐진다.","전국 초등학생들에게 그리스 로마 신화 열풍을 일으킨  개정판. 그림작가가 홍은영에서 2000년 만화대상 학습만화 부문에서 문화관광부 장관상을 받은 서영으로 바뀌었고, 구판의 틀을 그대로 가져가면서, 어린이들이 꼭 알아야 하는 그리스 로마 신화에 대한 지식을 보충했다.



애니가나(www.anigana.co.kr)를 방문하면, 를 동영상으로 감상할 수 있다.",8333,BOOK
아이 안에 숨어 있는 두뇌의 힘을 키워라,이승헌 (지은이),7257,국내도서>좋은부모>교육/학습>창의 교육,9788956990286,'평범한 뇌'를 '비범한 뇌'로 만드는 자녀교육의 7가지 원칙. 지은이의 체험을 바탕으로 부모와 아이에게 두뇌의 힘을 키울 수 있는 7가지 원칙을 제시하며 구체적인 두뇌 개발법으로 집중력 트레이닝인 HSP뇌호흡을 소개한다.,"'평범한 뇌'를 '비범한 뇌'로 만드는 자녀교육의 7가지 원칙. 지은이의 체험을 바탕으로 부모와 아이에게 두뇌의 힘을 키울 수 있는 7가지 원칙을 제시하며 구체적인 두뇌 개발법으로 집중력 트레이닝인 HSP뇌호흡을 소개한다. HSP는 한국뇌과학연구원에서 이십 년간 뇌 생리학, 뇌 심리학, 뇌 기반교육을 토대로 연구.개발한 프로그램.



97년부터 각급 학교에 보급되기 시작한 뇌호흡은 아이들의 두뇌 스피드를 존중하는 뇌 기반 교육의 하나로 미국, 유럽, 일본 등에서 현 교육의 대안으로 떠오르고 있다. 책은 뇌를 개발하기 위한 목적과 방향에 대한 중요성을 강조하며, 현장에서 적용한 성과들을 토대로 했다. 아이와 정서적으로 일체감을 느끼며 뇌를 개발할 수 있는 다양한 방법들이 소개된다.",6095,BOOK
다 빈치 코드 1,"댄 브라운 (지은이), 양선아 (옮긴이), 이창식 (감수)",51062,국내도서>소설/시/희곡>추리/미스터리소설>영미 추리/미스터리소설,9788957590515,책은 루브르 박물관장 소니에르가 살해되는 장면으로 시작한다. 심야의 박물관 안에서 기묘한 포즈로 누워있는 시체. 하지만 관장은 그전에 종교기호학 교수 로버트 랭던과 암호전문가인 손녀 소피에게 암호화된 메시지를 남긴다.,,25516,BOOK
화가 나는 건 당연해!,"미셸린느 먼디 (지은이), R. W. 앨리 (그림), 노은정 (옮긴이)",35135,국내도서>유아>그림책>나라별 그림책>미국,9788949130910,"아이가 화를 내면 어른은 야단을 치는 일이 많다. 하지만, 이 책에서는 보통 어른들이 나쁘다고 생각하는 '화'가 꼭 나쁜 것은 아니며, 감정을 해소한다는 측면에서는 긍정적인 면도 있다고 이야기한다. 다른 사람에게 피해를 주지 않으면서 '화'라는 감정을 어떻게 처리해야 하는지를 알려 준다.",,17322,BOOK
다 빈치 코드 2,"댄 브라운 (지은이), 양선아 (옮긴이)",51062,국내도서>소설/시/희곡>추리/미스터리소설>영미 추리/미스터리소설,9788957590522,"예기치 않게 거대한 사건에 휘말리게 된 랭던과 소피는 레오나르도 다 빈치의 그림에 담긴 단서들을 추적하며, 2천년 동안 숨겨져왔던 비밀을 파헤치게 되는데...",,25787,BOOK
놀이와 예술 그리고 상상력 - 유쾌한 미학자 진중권의 7가지 상상력 프로젝트,진중권 (지은이),2547,국내도서>인문학>서양철학>미학/예술철학,9788958620334,"유쾌한 미학자 진중권이 '상상력 혁명'이라는 코드로 놀이와 예술의 세계를 들여다본 책. 예술 작품에 등장한 20가지 놀이를 소개하고, 이것이 어떻게 상상력으로 뻗어갈 수 있는지 살핀다.","유쾌한 미학자 진중권이 '상상력 혁명'이라는 코드로 놀이와 예술의 세계를 들여다본 책. 예술 작품에 등장한 20가지 놀이를 소개하고, 이것이 어떻게 상상력으로 뻗어갈 수 있는지 살핀다.



근대가 이성의 이름으로 상상력을 배제하고 억압한 시기였다면, 상상이 기술의 도움을 받아 현실이 되는 테크놀로지 시대에는 ""상상력이 곧 생산력""이 될 것이라고 말하며, 상상력이 잘 발현된 예술 작품 속의 놀이들을 통해 상상력의 원천을 보여준다.



본문은 20개의 놀이를 '우연과 필연', '숨바꼭질', '수수께끼' 등 7개 주제 아래에 나누어 싣고 이들 놀이의 미학적 의미를 살피는 식으로 전개된다. 가로로 읽어도 뜻이 통하고 세로로 읽어도 뜻이 통하는 아크로스티콘, 알파벳 철자의 순서를 바꿔 새로운 단어를 만드는 애너그램, 왜곡의 진리를 선물하는 아나몰포시스, 주사위, 체스, 카드 등의 게임 등이 다뤄진다.



책의 또 다른 특징은 책 자체가 하나의 놀이라는 것. 수록된 300여 컷의 그림을 읽고 곳곳에 감추어져 있는 크로스워드 퍼즐 같은 텍스트들을 발견하는 재미를 경험할 수 있다. 지은이가 상상력 혁명으로 도래한 사유의 특징으로 꼽은 비선형성, 파편성, 중의성 등의 일곱 개의 키워드가 책의 형식과 내용 속에 어떻게 스며들어 있는지 발견하는 즐거움도 크다.",7051,BOOK
우리 엄마,"앤서니 브라운 (지은이), 허은미 (옮긴이)",35137,국내도서>유아>그림책>나라별 그림책>유럽,9788901047904,"책 앞뒤 면지의 화사한 꽃무늬 그림이 책의 내용을 짐작하게 한다. <고릴라>, <돼지책>, <동물원> 등 가족을 다룬 앤서니 브라운의 다른 그림책을 읽은 독자라면 이 책의 화사하고 따뜻한 분위기가 이질적으로 느껴질 정도다. 세상에서 제일 소중함 엄마에 대한 아낌없는 애정이 담겨있는 그림책이다.","엄마, 그 포근하고 따듯한 이야기

'케이트 그린어웨이 상', '한스 크리스찬 안데르센 상' 등 수많은 상을 수상한 작가, 앤서니 브라운의 그림책. 책장을 펼치면 보이는 아름다운 꽃무늬 그림은, 이야기 곳곳에 표현된다. 세상에서 제일 소중한 엄마에 대한 아이의 사랑이 담긴 독특한 그림책이다. 특히, 아이만이 가질 수 있는 상상력을 초현실적으로 표현한 작가의 솜씨가 빛난다. 그리고, 화사한 색감의 그림이 눈에 띈다. 
　
아이의 입장에서 바라본 엄마는 세 부분으로 나뉜다. 처음은 사실적으로 표현된 엄마로 굉장한 요리사, 놀라운 재주꾼, 훌륭한 화가, 힘이 센 여자이다. 그 다음에 표현된 엄마는 요정, 천사, 사자 등 초현실적인 모습이다. 맨 뒷장은 아이가 사랑하는 엄마가 자신을 사랑한다는 따뜻한 이야기로 끝맺는다.
　
평범한 이야기도 앤서니 브라운의 손이 닿으면 독특하게 표현된다. 분명 이 그림책의 메세지는 마지막 장의 따듯한 포옹이 그려진 그림이다. 그런데 그 모습을 표현하는 과정은 아이의 엉뚱한 상상력으로 이야기를 풀어낸다. 읽는 내내 부드럽지만 강인한 엄마의 모습을 엿볼 수 있다.",23602,BOOK
연금술사,"파울로 코엘료 (지은이), 최정수 (옮긴이)",50920,국내도서>소설/시/희곡>스페인/중남미소설,9788982814471,"세상을 두루두루 여행하기 위해 양치기가 된 청년 산티아고의 '자아의 신화' 찾기 여행담. 자칫 딱딱하게 보일 수 있는 제목과는 달리 간결하고 경쾌한 언어들로 쓰여 있어서, 물이 흘러가듯 수월하게 읽히는 작품이다.","삶에 대한 깊은 통찰을 담은 현대의 고전!

1987년 출간이후 전세계 120여 개국에서 변역되어 2,000만 부가 넘는 판매량을 기록한 파울로 코엘료의 『연금술사』. 청년 산티아고가 만물에 깃들인 영혼의 언어들을 하나하나 배워가는 과정을 그리고 있다. 마음의 목소리에 귀를 기울이는 것이 얼마나 중요한지를 증언하고, 진정 자기 자신의 꿈과 대면하고자 하는 모든 이들을 축복하는 희망과 환희의 메시지를 담은 작품이다. 

신부가 되기 위해 라틴어, 스페인어, 신학을 공부한 산티아고는 어느 날 부모님의 기대를 저버리고 떠돌아다니기 위해 양치기가 되어 길을 떠난다. 그의 인생을 살맛나게 해주는 건 ‘꿈이 실현되리라고 믿는 것’. 언제나 자신이 원하는 게 무엇인지 알고 있어야 한다는 늙은 왕의 말과 그가 건네준 두 개의 보석을 표지로 삼아 기약없는 여정에 뛰어든 그는 집시여인, 늙은 왕, 도둑, 화학자, 낙타몰이꾼, 아름다운 연인 파티마, 절대적인 사막의 침묵과 죽음의 위협 그리고 마침내 연금술사를 만나 자신의 보물을 찾게 되는데…….",82666,BOOK
세금절약 가이드 1 - 2005,국세청 (엮은이),11501,국내도서>경제경영>재테크/투자>세금,,"국세청에서 납세자들이 세법의 내용을 잘 알지 못하여 불이익을 받는 일이 없도록 세금에 대한 안내책자를 출간했다. 합법적인 방법으로 세금을 절약, 불이익 방법등을 알려 준다. 2편에서는 양도소득세,상속세,증여세에 대한 내용이 수록되어있다.",,305,BOOK
