title,author,genre_id,genre,ISBN,description_aladin,description_naver,salesPoint,mallType
우리들의 행복한 시간,공지영 (지은이),50993,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설,9788971844298,"<봉순이 언니> 이후 7년, 공지영의 신작 장편소설이 출간됐다. 작가는 이 소설을 쓰는 내내 이런 생각을 했다고 한다. ""'생명'이란 살아 있으라는 명령""이며, ""때론 살아서 이 생을 견디는 것이 죽음보다 괴로울 수도 있겠지만, 어떠한 목숨이라도 분명 유지할 가치는 충분하다.""",,30113,BOOK
마시멜로 이야기,"호아킴 데 포사다, 엘렌 싱어 (지은이), 정지영, 김경환 (옮긴이)",70211,국내도서>자기계발>행복론,9788947525473,왜 나의 하루는 항상 똑같을까? 왜 나는 내일의 행복보다는 오늘의 달콤한 유혹 앞에 머뭇거리고 있을까? 이런 고민에 빠진 사람들을 위해 당대 최고의 동기부여가인 저자가 꿈과 용기의 시간으로 독자들을 초대한다.,120만 독자의 인생을 변화로 이끈 책! 삼성경제연구소와 대한민국 CEO들이 선정한 자기계발 필독서!! 왜 나의 하루는 똑같을까? 왜 나는 내일의 행복보다 오늘의 달콤한 유혹 앞에 머뭇거리고 있을까? 이런 고민에 빠진 사람들을 위해 당대 최고의 동기부여가인 저자가 꿈과 용기의 시간으로 독자들을 초대한다.,60566,BOOK
부의 미래 - 앨빈 토플러 (반양장),"앨빈 토플러 (지은이), 김중웅 (옮긴이)",88024,국내도서>경제경영>[경제경영 사상가 20인]>앨빈 토플러,9788935206582,"<미래쇼크>, <제3물결>을 통해 일찍이 지식기반 사회의 도래를 예견했던 세계적 미래학자 앨빈 토플러가 15년 만에 내놓은 책이다. 다가오는 제4물결을 예견하고 경제에서 사회제도, 비즈니스부터 개인의 삶까지 미래 세계를 조명한다.","다가오는 제4물결을 준비하라!

『미래쇼크』『제3의 물결』을 통해 일찍이 지식기반 사회의 도래를 예견했던 세계적 미래학자 앨빈 토플러. 그가 15년의 침묵을 깨고, 다가오는 제4물결과 그로 인해 도래할 새로운 부 창출 시스템을 예견하고, 경제에서 사회제도, 비즈니스부터 개인의 삶까지 미래 세계를 조명한『부의 미래』로 돌아왔다. 

이 책은 제목 그대로 미래의 부(富)가 어떻게 변화하고 우리의 삶에 어떤 영향을 미칠지 예견해본 책이다. 단순히 경제학적 관점에서의 부가 아닌, 문화와 문명이라는 좀 더 커다란 구조 속에서 우리 생활 곳곳에 영향을 미치는 부가 어떻게 형성되고, 어떻게 변화하며, 또 어떻게 이동하는지 등을 제시한다. 

그리고 우리 삶의 변화에 대한 예측에 그치지 않고 거대한 부의 혁명 안에서 우리가 살아 남기 위해 무엇을 해야 하는지도 조언해준다. 미래의 부정적 측면을 간과하지 않으면서도 희망적 메시지를 제시하는 이 책은, 토플러의 해박한 지식과 통찰력으로 인한 깊이 있는 문장들로 독자들의 지적 욕구를 한껏 채워줄 것이다.",17910,BOOK
인생 수업,"엘리자베스 퀴블러 로스, 데이비드 케슬러 (지은이), 류시화 (옮긴이)",51373,국내도서>에세이>외국에세이,9788957090817,"20세기 최고의 정신의학자이자 호스피스 운동의 선구자인 엘리자베스 퀴블러 로스가 2004년 눈을 감기 전에 남긴 마지막 책으로, 죽음 직전의 사람들 수백 명을 인터뷰해, 그들이 말하는 '인생에서 꼭 배워야 할 것들'을 강의형식으로 전하고 있다.","진정으로 살아 보기 전에는 죽지 말아야 한다!

20세기 최고의 정신의학자이자 호스피스 운동의 선구자 엘리자베스 퀴블러 로스와 그녀의 제자 데이비드 케슬러가 죽음으로 내몰린 사람들을 인터뷰해, 삶에서 꼭 배워야 할 것들을 정리한 책. 2004년에 사망한 엘리자베스 퀴블러 로스의 마지막 책으로, 그녀가 살아가는 동안 얻은 삶의 진실들을 담고 있다. 

이 책은 죽음과 마주한 사람들이 삶이라는 학교의 교사들이며, 삶이라는 학교에서 우리가 배워야 할 것은 정체성, 사랑, 인간관계, 시간, 두려움, 인내, 놀이, 용서, 받아들임, 상실, 행복이라고 말한다. 때로는 부조리하고, 하찮고, 무의미한 삶 속에서 즐겁지 않은데도 웃고, 마음이 맞닿지 않는데도 관계를 맺고, 절망적이지만 밥을 먹으며 살아가는 사람들에게, 삶의 마지막 순간에 간절히 원하게 될 것이 있다면, 지금 당장 그것을 해야 한다고 조언하고 있다.

저자들이 인터뷰한 사람들은 삶이 기회이자, 아름다움이며, 놀이라고 말하면서, 삶을 붙잡고, 감상하고, 누릴 것을 권한다. 또한 삶에서는 배워야 할 것들이 있고, 한 번의 삶으로 그것을 전부 배울 수는 없지만, 진정으로 살아 보기 전에는 죽지 말아야 한다고 강조하며 '살고(Live), 사랑하고(Love), 웃으라(Laugh). 그리고 배우라(Learn).'라는 위대한 가르침을 남기고 있다.",57759,BOOK
공룡세계에서 살아남기 2,"코믹컴 (글), 네모 (그림)",112080,국내도서>어린이>학습만화,9788937840562,<곤충 세계에서 살아남기>에 이어 이번에는 공룡 세계에서 극한 서바이벌 상황이 펼쳐진다. 흥미진진한 상상세계에서의 모험을 통해 유용한 자연 과학상식과 극한 상황을 서로 도우며 함께 대처해나가는 용기와 강인함 또한 배울 수 있다. 2권 완결.,,4935,BOOK
마법천자문 12 - 끊임없는 배움! 배울 학學,"스튜디오 시리얼 (지은이), 김창환 (감수)",48941,국내도서>어린이>어린이 한자>학습만화,9788950936112,손오공의 모험 이야기를 따라가면서 쓰기보다 뜻과 소리를 먼저 읽고 그림으로 한자를 보면서 학습할 수 있도록 한 한자학습만화다. 마법의 주문으로 음과 훈을 읽기 때문에 재미있게 한자를 배울 수 잇다. 각 권마다 새로 배우는 한자 20자와 복습 한자가 50회 가량 반복되며 8급에서 5급 한자가 함께 구성돼 있다.,,17708,BOOK
어린이를 위한 마시멜로 이야기,"호아킴 데 포사다 (지은이), 임정진 (글), 신명환, 원유미 (그림)",48849,국내도서>어린이>초등5~6학년>자기계발,9788956924328,"유혹과 성공을 동시에 성공을 약속하는 마시멜로를 통해 초등학생들에게 가장 큰 관심거리인 공부를 열심히 해야 하는 이유, 발표를 잘하는 방법, 시간 관리와 계획적인 경제 생활의 중요성, 목표를 세워야 하는 이유, 진정한 친구를 사귀는 방법, 건강한 삶의 소중함 등에 대해 차근차근 알기 쉽게 설명해준다.",-,15269,BOOK
달콤한 나의 도시,정이현 (지은이),50993,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설,9788932017150,"소설가 정이현이 등단 이후 첫 장편소설. 직장생활 7년차, 서른한 살 '오은수'를 중심으로, 도시에 거주하는 미혼 여성들의 일과 연애, 친구와 가족, 그리고 결혼에 대한 이야기가 감각적인 필치로 그려진다. 「조선일보」에 연재되었던 작품을 묶은 것으로 권신아의 삽화를 함께 실었으며, 2008년 현재 동명 드라마가 SBS TV에서 방영 중이다.","도시를 살아가는 미혼 여성들의 일과 우정, 그리고 사랑!

2002년 제1회  신인 문학상을 수상하며 등단한 정이현의 첫 장편소설『달콤한 나의 도시』. 이효석문학상과 현대문학상 등을 수상하며 주목을 받아온 작가는 신문에 연재한 이 작품을 통해 등장인물과 문체, 내용, 형식 등 모든 면에서 '도발적이고 치밀하다'라는 평가를 받았다. 2005년 10월부터 2006년 4월까지 연재되었던 소설을 모아 엮었다. 

이 소설은 '도시적 삶의 코드'를 전면에 내세워 그 자장 안에서 얽히고설킨 인물의 내면을 집요하게 파고든다. 이제 막 직장생활 7년차를 건너온 서른한 살의 '오은수'를 주인공으로 도시에 거주하는 미혼 여성들의 일과 연애, 친구와 가족, 그리고 결혼에 대한 이야기를 솔직하게 담아내었다. 

15년 우정을 자랑하는 단짝 은수와 유희, 재인의 각기 다른 직업관과 연애관, 결혼관이 솔직담백하게 펼쳐진다. 여기에 더해, 불투명한 미래에 대한 불안을 열정과 도전으로 맞서는 다정한 연하남 태오, 모든 면에서 반듯하지만 알 수 없는 비밀을 간직한 영수, 오랜 시간 소울메이트 같은 친구에서 이성으로 다가서는 유준 등 독특한 개성을 지닌 남자들의 이야기가 전개된다. 일러스트레이터 권신아의 삽화를 각 부의 첫머리에서 만날 수 있다.",15268,BOOK
코믹 메이플 스토리 오프라인 RPG 17,"송도수 (지은이), 서정은 (그림)",49995,국내도서>어린이>TV/만화/영화>만화 일반,9788953291126,,《코믹 메이플 스토리 오프라인 RPG》시리즈 제17권. 본 시리즈는 인기 온라인 게임 '메이플스토리'의 캐릭터와 함께 신나는 모험을 경험하는 코믹 만화책입니다. 도도 일행과 함께 끝나지 않을 것 같은 모험 속으로 떠나 보세요~!,2232,BOOK
시골의사의 부자경제학,박경철 (지은이),2225,국내도서>경제경영>재테크/투자>재테크/투자 일반,9788901058030,현직 외과의사인 동시에 '시골의사'라는 필명으로 유명한 박경철 원장이 처음으로 세상에 내놓는 투자서다. 증권가에서 그만큼 풍부한 인문학적 안목과 시장에 대한 통찰을 유려하게 풀어내는 사람이 없다고 할 정도로 그의 안목과 필력은 이미 유명하다.,,22833,BOOK
